CODIGO ESTACION,ESTACION,ANO,MES,DIA,HORA,PM10,PM2.5,SO2,NO2,O3,CO
112193,SAN BORJA,2018,9,25,11,36.13,10.6,7.6,35.5,17.5,1600.8
112193,SAN BORJA,2018,9,25,12,37.5,13.4,7.6,39.1,19.7,1597.3
112193,SAN BORJA,2018,9,25,13,40.84,11,7.8,33.7,22.6,1526
112193,SAN BORJA,2018,9,25,14,61.64,14.2,8,34,22.8,1503
112193,SAN BORJA,2018,9,25,15,58.24,17.7,8.6,38.3,22.2,1576.6
112193,SAN BORJA,2018,9,25,16,63.22,16.2,8.1,36.6,25,1496.1
112193,SAN BORJA,2018,9,25,17,74.83,17.5,9.2,39.3,19.7,1606.5
112193,SAN BORJA,2018,9,25,18,68.07,20.2,9.1,37.8,13.8,1657.1
112193,SAN BORJA,2018,9,25,19,78.56,18.5,8.8,40.6,7.9,1679
112193,SAN BORJA,2018,9,25,20,73.99,18.1,9.6,46,7.5,1633
112193,SAN BORJA,2018,9,25,21,94.9,25.1,19.8,47.8,4.5,1660.6
112193,SAN BORJA,2018,9,25,22,80.8,21.5,12.7,47.7,7.4,1607.7
112193,SAN BORJA,2018,9,25,23,84.8,22.7,15.5,47.5,4.3,1515.7
112193,SAN BORJA,2018,9,26,0,79.89,31,16.9,45.3,5.3,1491.5
112193,SAN BORJA,2018,9,26,1,38.31,30.2,8.8,21.8,22.5,1160.3
112193,SAN BORJA,2018,9,26,2,37.01,24.5,7.4,16.3,24.9,1102.8
112193,SAN BORJA,2018,9,26,3,40.09,15.3,7.3,16.6,22.8,1067.2
112193,SAN BORJA,2018,9,26,4,43.09,16.6,6.9,23.4,17.1,1115.5
112193,SAN BORJA,2018,9,26,5,46.53,22.7,6.5,26.1,14.5,1127
112193,SAN BORJA,2018,9,26,6,36.73,21.2,6.4,27.4,13.9,1189.1
112193,SAN BORJA,2018,9,26,7,46.58,19.1,8.7,40.3,7.2,1710
112193,SAN BORJA,2018,9,26,8,63.24,23.7,10.4,47.9,5.3,2210.3
112193,SAN BORJA,2018,9,26,9,70.49,27.4,13.4,45.3,6.1,2004.4
112193,SAN BORJA,2018,9,26,10,79.26,32.1,14.5,48.7,8.4,1813.5
112193,SAN BORJA,2018,9,26,11,60.25,28.1,13.2,41.7,16.6,1564
112193,SAN BORJA,2018,9,26,12,49.17,22.1,11.7,36.5,23.8,1573.2
112193,SAN BORJA,2018,9,26,13,40.63,17.3,9.8,35,24.2,1598.5
112193,SAN BORJA,2018,9,26,14,35.73,14.7,9.2,31.3,25.9,1457
112193,SAN BORJA,2018,9,26,15,46.01,10.1,9.2,30.9,26,1478.9
112193,SAN BORJA,2018,9,26,16,48.54,16.2,9.3,34.1,24.8,1542.1
112193,SAN BORJA,2018,9,26,17,62.12,20.4,10.3,40.4,22.4,1573.2
112193,SAN BORJA,2018,9,26,18,89.5,21.2,13.1,47,12.9,1672.1
112193,SAN BORJA,2018,9,26,19,74.55,20.9,10.3,43.4,8.9,1620.3
112193,SAN BORJA,2018,9,26,20,69.64,13.3,9.5,42.5,7.8,1677.8
112193,SAN BORJA,2018,9,26,21,62.93,13.7,8.9,40.5,7.1,1580.1
112193,SAN BORJA,2018,9,26,22,70.88,18.5,10.9,38.1,7.3,1620.3
112193,SAN BORJA,2018,9,26,23,56.07,10.8,8.5,32.9,11.5,1377.7
112193,SAN BORJA,2018,9,27,0,40.97,14.4,9.1,32.6,12.3,1306.4
112193,SAN BORJA,2018,9,27,1,52.39,12.9,11.2,34.1,10.1,1216.7
112193,SAN BORJA,2018,9,27,2,67.79,27.5,17,34.9,6.5,1153.4
112193,SAN BORJA,2018,9,27,3,77.51,44.8,21,32.8,6.7,1091.3
112193,SAN BORJA,2018,9,27,4,74.26,40.4,16.2,26.2,9.3,1079.8
112193,SAN BORJA,2018,9,27,5,70.59,45.9,16.6,24.8,10.3,1086.8
112193,SAN BORJA,2018,9,27,6,45.14,32.2,14.5,24.6,11.8,1114.3
112193,SAN BORJA,2018,9,27,7,51.44,29.2,16,34.9,7,1293.8
112193,SAN BORJA,2018,9,27,8,100.4,42.3,24.3,38.7,5.4,1831.9
112193,SAN BORJA,2018,9,27,9,80.9,44.8,12.6,45,6.9,2006.7
112193,SAN BORJA,2018,9,27,10,63.28,17.9,9.9,41.4,10.3,1811.2
112193,SAN BORJA,2018,9,27,11,60.39,15.9,9.3,43.2,15.7,1619.2
112193,SAN BORJA,2018,9,27,12,68.26,26.8,9.9,34.1,21.8,1512.2
112193,SAN BORJA,2018,9,27,13,46.36,24.5,10.9,32.2,27.6,1503
112193,SAN BORJA,2018,9,27,14,48.29,18.5,11.6,34.4,29.1,1601.9
112193,SAN BORJA,2018,9,27,15,49.06,24.2,13.2,30.1,29,1559.4
112193,SAN BORJA,2018,9,27,16,64.22,17.3,11.2,25.3,26.6,1438.6
112193,SAN BORJA,2018,9,27,17,65.56,16.2,9.3,27.2,20.5,1527.2
112193,SAN BORJA,2018,9,27,18,68.65,26,9,32.5,13.9,1593.9
112193,SAN BORJA,2018,9,27,19,82.3,17.3,9.6,42.6,7.4,1762.9
112193,SAN BORJA,2018,9,27,20,78.81,12.4,10.5,39.9,6.4,1657.1
112193,SAN BORJA,2018,9,27,21,74.1,12.5,13.5,43.2,5.9,1621.5
112193,SAN BORJA,2018,9,27,22,59.41,14.4,13.4,37.3,6.9,1535.2
112193,SAN BORJA,2018,9,27,23,54.68,18.8,13.2,31.1,9,1343.2
112193,SAN BORJA,2018,9,28,0,45.98,16.4,10.4,28.8,9.7,1301.8
112193,SAN BORJA,2018,9,28,1,49.13,10.8,9.4,25.1,11.4,1207.5
112193,SAN BORJA,2018,9,28,2,52.65,21.6,12.1,25.5,9.8,1147.7
112193,SAN BORJA,2018,9,28,3,41.87,22.1,9.2,13.1,18.4,1089
112193,SAN BORJA,2018,9,28,4,44.14,25.1,14.7,20.9,11.5,1062.6
112193,SAN BORJA,2018,9,28,5,50.22,24.3,19.1,23.8,9.1,1077.5
112193,SAN BORJA,2018,9,28,6,44.79,26.1,13.8,21.5,10.2,1113.2
112193,SAN BORJA,2018,9,28,7,56.83,29.1,12.4,30.8,6.5,1478.9
112193,SAN BORJA,2018,9,28,8,61.03,23.2,10.1,36.7,7.4,2061.9
112193,SAN BORJA,2018,9,28,9,67.02,19.4,9.8,37.9,8.6,1992.9
112193,SAN BORJA,2018,9,28,10,38.32,14.1,9.3,29.1,13.7,1598.5
112193,SAN BORJA,2018,9,28,11,33.92,6,8.6,30.3,18.1,1534.1
112193,SAN BORJA,2018,9,28,12,49.1,9.9,9,34.9,17.3,1689.3
112193,SAN BORJA,2018,9,28,13,40.48,9.6,8.7,30.8,22.2,1580.1
112193,SAN BORJA,2018,9,28,14,45.56,7.4,9,26.4,20.2,1567.4
112193,SAN BORJA,2018,9,28,15,45.4,8.1,8.6,26.2,20.1,1550.2
112193,SAN BORJA,2018,9,28,16,46.21,14.4,8.4,22.5,20.5,1498.4
112193,SAN BORJA,2018,9,28,17,54.73,14.8,8.6,29.7,16.4,1585.8
112193,SAN BORJA,2018,9,28,18,58.9,14,9.7,36.4,11.5,1680.1
112193,SAN BORJA,2018,9,28,19,78.68,19.3,10.2,35.6,7.3,1799.7
112193,SAN BORJA,2018,9,28,20,95.2,21.8,11,39.8,4.9,1904.4
112193,SAN BORJA,2018,9,28,21,98.7,23.8,10.7,40.7,4.6,1737.6
112193,SAN BORJA,2018,9,28,22,90.9,25.4,13.6,45.2,4.8,1776.7
112193,SAN BORJA,2018,9,28,23,71.94,27.4,11.9,36.3,6.4,1532.9
112193,SAN BORJA,2018,9,29,0,60.74,22.8,10,33.7,7.5,1416.8
112193,SAN BORJA,2018,9,29,1,56.86,22.4,10.5,33.1,7.3,1366.2
112193,SAN BORJA,2018,9,29,2,46.61,21.2,9.7,25.5,12.6,1202.9
112193,SAN BORJA,2018,9,29,3,49.16,16.4,7.9,19.9,15.1,1153.4
112193,SAN BORJA,2018,9,29,4,49.26,23.1,9.1,18.9,14.1,1141.9
112193,SAN BORJA,2018,9,29,5,41.7,21.8,9.4,20.9,14.7,1109.8
112193,SAN BORJA,2018,9,29,6,44.95,18.8,10.4,22.9,11.5,1156.9
112193,SAN BORJA,2018,9,29,7,59.58,24.5,14,30.7,6,1276.5
112193,SAN BORJA,2018,9,29,8,87.2,34.2,17,32.4,5.9,1614.6
112193,SAN BORJA,2018,9,29,9,89,43.2,17.4,31.7,7.1,1593.9
112193,SAN BORJA,2018,9,29,10,65.31,42,14.5,28.9,10.2,1613.4
112193,SAN BORJA,2018,9,29,11,54.93,23.2,14.4,28.1,16.8,1566.3
112193,SAN BORJA,2018,9,29,12,54.25,23.8,12.1,28.2,19.7,1627.2
112193,SAN BORJA,2018,9,29,13,48.08,15.5,11.3,24.8,23.4,1504.2
112193,SAN BORJA,2018,9,29,14,36.43,12.4,10.5,22.4,24.9,1476.6
112193,SAN BORJA,2018,9,29,15,39.36,13,9.9,19.8,22.3,1565.1
112193,SAN BORJA,2018,9,29,16,48.77,12.5,9,22.4,22.2,1503
112193,SAN BORJA,2018,9,29,17,61.57,14.3,8.5,26.8,20.3,1530.6
112193,SAN BORJA,2018,9,29,18,69.91,20.9,10.4,34.6,12.4,1638.7
112193,SAN BORJA,2018,9,29,19,76.75,24.3,10.2,32.1,9.8,1560.5
112193,SAN BORJA,2018,9,29,20,62.59,18.9,9.8,37.4,7.6,1667.5
112193,SAN BORJA,2018,9,29,21,56.23,16.5,9,33.5,9.4,1551.3
112193,SAN BORJA,2018,9,29,22,67.19,13.9,8.4,28.2,11,1452.4
112193,SAN BORJA,2018,9,29,23,52.56,18.2,8.6,30.4,11,1489.2
112193,SAN BORJA,2018,9,30,0,37.07,13.3,8.2,25.2,13.4,1293.8
112193,SAN BORJA,2018,9,30,1,44.15,19.8,8.8,23.4,15.4,1233.9
112193,SAN BORJA,2018,9,30,2,57.24,15.7,7.9,15.1,20.5,1155.7
112193,SAN BORJA,2018,9,30,3,43.7,12.6,7.9,16.1,20.1,1152.3
112193,SAN BORJA,2018,9,30,4,49.62,15.8,9.3,17.4,17.3,1159.2
112193,SAN BORJA,2018,9,30,5,46.22,17.4,10.9,21.2,12.6,1118.9
112193,SAN BORJA,2018,9,30,6,54.37,28,14.4,25.9,7.8,1140.8
112193,SAN BORJA,2018,9,30,7,66,33.5,13.8,25.3,7.2,1222.4
112193,SAN BORJA,2018,9,30,8,76.68,40.3,14.5,24,8.7,1221.3
112193,SAN BORJA,2018,9,30,9,75.41,33,12.4,22.8,11.5,1332.8
112193,SAN BORJA,2018,9,30,10,58.94,33,10.9,21.2,16.9,1339.8
112193,SAN BORJA,2018,9,30,11,69.16,28.7,11.8,19.3,22.1,1391.5
112193,SAN BORJA,2018,9,30,12,38.86,24.5,10.5,16.2,28.8,1309.8
112193,SAN BORJA,2018,9,30,13,46.94,20,9.8,15.3,34.8,1289.1
112193,SAN BORJA,2018,9,30,14,46.62,15.9,9.1,18,35.8,1334
112193,SAN BORJA,2018,9,30,15,40.84,15,8.6,13.1,28.1,1315.6
112193,SAN BORJA,2018,9,30,16,48.11,11.9,8.3,12.6,27.3,1305.2
112193,SAN BORJA,2018,9,30,17,57.52,16.7,9.8,15.6,23.8,1325.9
112193,SAN BORJA,2018,9,30,18,56.68,15.6,9.9,18.1,15.6,1344.3
112193,SAN BORJA,2018,9,30,19,56.51,18.1,9.5,23.8,12.4,1397.2
112193,SAN BORJA,2018,9,30,20,57.63,13.6,9.3,23.4,12.9,1388
112193,SAN BORJA,2018,9,30,21,51.32,13.4,9.4,26.8,10.3,1371.9
112193,SAN BORJA,2018,9,30,22,54.53,10.7,9,26.2,12.2,1350.1
112193,SAN BORJA,2018,9,30,23,52.68,13.8,9.2,23.3,13.5,1286.8
112193,SAN BORJA,2018,10,1,0,54.76,13.8,13.9,25.5,10,1222.4
112193,SAN BORJA,2018,10,1,1,57.7,23.7,16.1,26.7,8,1150
112193,SAN BORJA,2018,10,1,2,52.17,30.2,13.1,19.5,12.6,1099.4
112193,SAN BORJA,2018,10,1,3,56.36,25.8,11.7,18.2,12.7,1087.9
112193,SAN BORJA,2018,10,1,4,66.6,30.1,9.9,19,11.5,1098.2
112193,SAN BORJA,2018,10,1,5,55.22,30.8,8.2,17.1,13.3,1097.1
112193,SAN BORJA,2018,10,1,6,67.52,25.7,7.9,25.2,8.1,1170.7
112193,SAN BORJA,2018,10,1,7,64.2,27.2,8.6,26.2,9,1351.2
112193,SAN BORJA,2018,10,1,8,57.47,24.4,8.7,32.1,7.2,1689.3
112193,SAN BORJA,2018,10,1,9,74.09,25.7,9.2,38.5,8.6,1750.3
112193,SAN BORJA,2018,10,1,10,62.04,24.2,8.8,42.9,12,1767.5
112193,SAN BORJA,2018,10,1,11,48.28,18.7,8.5,34.3,17.4,1584.7
112193,SAN BORJA,2018,10,1,12,35.34,18.9,8,26.3,23.1,1447.8
112193,SAN BORJA,2018,10,1,13,34.84,11.6,8.5,26.8,23.7,1480
112193,SAN BORJA,2018,10,1,14,37.35,13.4,8.7,26.2,23.7,1461.6
112193,SAN BORJA,2018,10,1,15,36.07,14.5,8.1,20.6,21.7,1427.1
112193,SAN BORJA,2018,10,1,16,40.86,15.9,8.5,30.1,18.3,1528.3
112193,SAN BORJA,2018,10,1,17,44.32,14.5,8.5,29.8,16.3,1522.6
112193,SAN BORJA,2018,10,1,18,53.47,12.7,9.2,37,11.7,1731.9
112193,SAN BORJA,2018,10,1,19,57.43,11.1,10.6,41.8,8.8,1775.6
112193,SAN BORJA,2018,10,1,20,61.39,9.4,12,46.7,5.8,1818.1
112193,SAN BORJA,2018,10,1,21,67.01,13.5,13.8,39,4.7,1890.6
112193,SAN BORJA,2018,10,1,22,45.63,12.4,11.2,40.8,4.4,1688.2
112193,SAN BORJA,2018,10,1,23,52.61,7.3,10.6,42.8,4.3,1783.6
112193,SAN BORJA,2018,10,2,0,44.88,7.5,9.2,35.4,4.9,1459.3
112193,SAN BORJA,2018,10,2,1,37.35,6.6,8.4,23.5,13.2,1175.3
112193,SAN BORJA,2018,10,2,2,55.91,14.2,7.8,27.7,8.4,1181
112193,SAN BORJA,2018,10,2,3,54.96,24.3,9.3,25.9,9,1099.4
112193,SAN BORJA,2018,10,2,4,53.11,19.6,8.2,18.6,13.1,1089
112193,SAN BORJA,2018,10,2,5,56.84,27.5,13,21.1,11.3,1074.1
112193,SAN BORJA,2018,10,2,6,60.75,27,16.5,25.3,8.5,1081
112193,SAN BORJA,2018,10,2,7,67.93,27.6,17,27.4,6.2,1296
112193,SAN BORJA,2018,10,2,8,97.5,30.6,19.8,32.9,6.7,1584.7
112193,SAN BORJA,2018,10,2,9,112,46,29.6,40.8,10.1,1867.6
112193,SAN BORJA,2018,10,2,10,73.58,35.5,19.3,37.7,17.4,1623.8
112193,SAN BORJA,2018,10,2,11,77.53,31.9,17.3,40.8,21.5,1629.5
112193,SAN BORJA,2018,10,2,12,59.97,29.7,16.2,37,26.8,1599.6
112193,SAN BORJA,2018,10,2,13,48.75,25.7,12.7,31.1,30.3,1478.9
112193,SAN BORJA,2018,10,2,14,38.34,17.5,10.6,24.7,28.2,1474.3
112193,SAN BORJA,2018,10,2,15,53.54,14.1,10,27.3,27.6,1452.4
112193,SAN BORJA,2018,10,2,16,58.38,15.2,10.4,30.4,22.6,1560.5
112193,SAN BORJA,2018,10,2,17,56.47,18.9,9.3,30.2,20.3,1585.8
112193,SAN BORJA,2018,10,2,18,60.72,11,9.3,42.7,13.1,1757.2
112193,SAN BORJA,2018,10,2,19,59.03,14,8.9,45.5,9,1773.3
112193,SAN BORJA,2018,10,2,20,63.03,17.6,8.7,53.7,7.3,1887.1
112193,SAN BORJA,2018,10,2,21,66.96,16.5,8.6,56.6,6.4,1860.7
112193,SAN BORJA,2018,10,2,22,62.05,18.3,8.6,50,10.4,1665.2
112193,SAN BORJA,2018,10,2,23,55.35,18.1,7.9,41.3,13.1,1528.3
112193,SAN BORJA,2018,10,22,1,54.4,16,10.9,15.6,29.2,1163.8
112193,SAN BORJA,2018,10,22,2,49.5,14.2,10,10.9,34.2,1115.5
112193,SAN BORJA,2018,10,22,3,38.87,16.1,9.5,5.2,40.1,1086.8
112193,SAN BORJA,2018,10,22,4,29.54,10.8,9.1,6,40.8,1087.9
112193,SAN BORJA,2018,10,22,5,32.71,7.9,8.5,5.5,41.8,1094.8
112193,SAN BORJA,2018,10,22,6,36.12,11.5,8.6,7.7,34.9,1118.9
112193,SAN BORJA,2018,10,22,7,49.68,12.8,10.3,33.9,16.6,1537.5
112193,SAN BORJA,2018,10,22,8,52.69,9.3,11.4,45.4,13.9,1905.5
112193,SAN BORJA,2018,10,22,9,52.6,14.4,9.8,35.4,23.6,1727.3
112193,SAN BORJA,2018,10,22,10,56.98,18.9,10.4,35.4,25.1,1582.4
112193,SAN BORJA,2018,10,22,11,53.19,18.3,11.3,31.1,31.3,1531.8
112193,SAN BORJA,2018,10,22,12,49.61,15,10.5,26.5,30.9,1490.4
112193,SAN BORJA,2018,10,22,13,52.05,13.8,10.5,31.9,27.3,1612.3
112193,SAN BORJA,2018,10,22,14,49.82,13.4,10.6,29.3,29.1,1603.1
112193,SAN BORJA,2018,10,22,15,47.59,12.9,10.7,26.6,31,1592.7
112193,SAN BORJA,2018,10,22,16,50.19,13.1,10.5,29.6,26.5,1626.1
112193,SAN BORJA,2018,10,22,17,52.79,13.3,10.4,32.6,22,1658.3
112193,SAN BORJA,2018,10,22,18,55.18,12.7,10.9,38.8,16.9,1715.8
112193,SAN BORJA,2018,10,22,19,82.2,17.7,10.6,41.9,14.5,1674.4
112193,SAN BORJA,2018,10,22,20,99.8,24.2,12,45.3,8.4,1728.4
112193,SAN BORJA,2018,10,22,21,76.21,19,20.9,45.1,6.6,1687
112193,SAN BORJA,2018,10,22,22,63.12,12.7,13.7,33,12.2,1580.1
112193,SAN BORJA,2018,10,22,23,53.27,13.6,12.9,25.5,20.2,1344.3
112193,SAN BORJA,2018,10,23,0,38.7,14.1,10.1,19.4,29,1265
112193,SAN BORJA,2018,10,23,1,29.21,5.8,9.3,9.4,38.9,1121.2
112193,SAN BORJA,2018,10,23,2,30.15,11.8,9.4,4.5,43.2,1076.4
112193,SAN BORJA,2018,10,23,3,28.29,14.6,9.6,3.5,44.3,1075.2
112193,SAN BORJA,2018,10,23,4,22.63,12.4,8.9,2.6,44.6,1048.8
112193,SAN BORJA,2018,10,23,5,26.96,4.5,9.2,2.4,45,1059.1
112193,SAN BORJA,2018,10,23,6,29.22,5.7,9.2,12.6,38.1,1133.9
112193,SAN BORJA,2018,10,23,7,31.48,6.8,9.2,22.8,31.2,1207.5
112193,SAN BORJA,2018,10,23,8,44.19,10.9,10.3,39.6,17.6,1844.6
112193,SAN BORJA,2018,10,23,9,44.8,9.9,10.1,42.6,17.1,1851.5
112193,SAN BORJA,2018,10,23,10,30.98,14.3,10.1,36.9,23,1647.9
112193,SAN BORJA,2018,10,23,11,28.71,16.2,9.7,34.4,31.6,1554.8
112193,SAN BORJA,2018,10,23,12,32.16,13.9,9.7,29.9,36,1486.9
112193,SAN BORJA,2018,10,23,13,37.34,9.4,9.8,25.3,32.9,1528.3
112193,SAN BORJA,2018,10,23,14,33.69,8.8,10,24.3,27.1,1611.1
112193,SAN BORJA,2018,10,23,15,41.96,6.1,9.9,22,24.8,1516.8
112193,SAN BORJA,2018,10,23,16,54.39,8.6,10.2,26.5,19.3,1576.6
112193,SAN BORJA,2018,10,23,17,51.89,5.8,10,32.1,21.4,1567.4
112193,SAN BORJA,2018,10,23,18,51.65,7.5,9.7,29.2,14.5,1700.8
112193,SAN BORJA,2018,10,23,19,47.93,15,8.8,30,14.3,1691.6
112193,SAN BORJA,2018,10,23,20,47.17,15.1,7.9,32.3,14.7,1568.6
112193,SAN BORJA,2018,10,23,21,72.07,17.1,8.1,39,8.6,1576.6
112193,SAN BORJA,2018,10,23,22,83.5,25,27.7,45.8,4.6,1519.1
112193,SAN BORJA,2018,10,23,23,80.17,34.8,12.7,40.4,4.7,1512.2
112193,SAN BORJA,2018,10,24,0,76.84,24.5,9.3,34.1,16.2,1346.6
112193,SAN BORJA,2018,10,24,1,48.97,14.1,7.9,17.1,28.4,1106.3
112193,SAN BORJA,2018,10,24,2,40.73,18.7,7.6,7.9,34.4,1030.4
112193,SAN BORJA,2018,10,24,3,39.67,11.3,7.4,5,37.6,1017.7
112193,SAN BORJA,2018,10,24,4,47.4,9.3,7.6,9,31.5,1020
112193,SAN BORJA,2018,10,24,5,55.87,14.1,8.7,12.6,27,1017.7
112193,SAN BORJA,2018,10,24,6,45.37,25.3,11.3,19.8,18.3,1071.8
112193,SAN BORJA,2018,10,24,7,60.13,29.6,24.7,38.5,6.7,1307.5
112193,SAN BORJA,2018,10,24,8,66.38,28.9,25.1,41.2,6.6,1850.3
112193,SAN BORJA,2018,10,24,9,95,30.4,20.7,41.5,8.6,1860.7
112193,SAN BORJA,2018,10,24,10,56.37,30,12.6,39.1,15.5,1727.3
112193,SAN BORJA,2018,10,24,11,36.27,18.7,9.2,28.7,27.2,1451.3
112193,SAN BORJA,2018,10,24,12,44.63,18.4,8.8,30.5,30.6,1432.9
112193,SAN BORJA,2018,10,24,13,88.8,14.2,9.1,34,30.9,1470.8
112193,SAN BORJA,2018,10,24,14,38.17,8.2,8.8,29.4,33.3,1409.9
112193,SAN BORJA,2018,10,24,15,84.6,13.9,8.9,34.4,28.7,1426
112193,SAN BORJA,2018,10,24,16,99.7,24.2,8.8,40.1,21.8,1536.4
112193,SAN BORJA,2018,10,24,17,69.92,23.9,9.3,38,17.9,1553.6
112193,SAN BORJA,2018,10,24,18,66.88,17.6,8.9,34,15.1,1430.6
112193,SAN BORJA,2018,10,24,19,61.82,13.6,10.1,42.9,9.3,1587
112193,SAN BORJA,2018,10,24,20,66.86,15.1,12.3,42,10.3,1516.8
112193,SAN BORJA,2018,10,24,21,82,13.5,15.3,45.3,6.9,1610
112193,SAN BORJA,2018,10,24,22,64.19,24.6,18.7,43.4,8.7,1478.9
112193,SAN BORJA,2018,10,24,23,65.74,28,27.7,47.2,5.7,1360.4
112193,SAN BORJA,2018,10,25,0,43.79,23.1,24.6,29.1,17.8,1202.9
112193,SAN BORJA,2018,10,25,1,35.78,15.7,11.2,16.7,26.6,1064.9
112193,SAN BORJA,2018,10,25,2,31.22,17.9,10.1,7.9,33.9,999.3
112193,SAN BORJA,2018,10,25,3,32.09,12.5,9.8,11.6,31.2,1016.6
112193,SAN BORJA,2018,10,25,4,32.53,9.8,9.6,13.4,29.8,1025.8
112193,SAN BORJA,2018,10,25,5,32.74,8.4,9.5,14.3,29.1,1029.2
112193,SAN BORJA,2018,10,25,6,32.96,7.1,9.4,15.2,28.4,1033.8
112193,SAN BORJA,2018,10,25,7,43.29,14.3,10.5,38.5,14.9,1340.9
112193,SAN BORJA,2018,10,25,8,46.82,13.2,10.3,39.3,16.5,1680.1
112193,SAN BORJA,2018,10,25,9,57.38,9.8,9.2,34.8,22.1,1497.3
112193,SAN BORJA,2018,10,25,10,65.55,11.4,8.9,31.1,27.4,1352.4
112193,SAN BORJA,2018,10,25,11,59.72,10.1,9.2,32.2,24.9,1591.6
112193,SAN BORJA,2018,10,25,12,40.83,10.3,10,27.4,30.5,1416.8
112193,SAN BORJA,2018,10,25,13,24.31,13.8,9,23.7,35.6,1357
112193,SAN BORJA,2018,10,25,14,34.46,9.4,10.4,22.6,41.2,1399.5
112193,SAN BORJA,2018,10,25,15,42.09,18.1,11.5,29.5,43.5,1432.9
112193,SAN BORJA,2018,10,25,16,52.56,19.7,11.2,31.8,47,1415.6
112193,SAN BORJA,2018,10,25,17,67.19,24.9,10.8,39,36.5,1545.6
112193,SAN BORJA,2018,10,25,18,56.05,18.4,10,37,22.8,1546.7
112193,SAN BORJA,2018,10,25,19,60.31,15.1,9.2,36.7,15.1,1528.3
112193,SAN BORJA,2018,10,25,20,72.63,13.7,9.3,34.4,13.4,1613.4
112193,SAN BORJA,2018,10,25,21,61.82,12.8,8.8,31.6,15.1,1407.6
112193,SAN BORJA,2018,10,25,22,54.39,6.3,9.1,29,17.5,1376.5
112193,SAN BORJA,2018,10,25,23,48.21,11.4,10.7,31.9,14.4,1311
112193,SAN BORJA,2018,10,26,0,56.96,10.4,13.9,31.6,12.1,1277.6
112193,SAN BORJA,2018,10,26,1,49.58,17,19.9,30,11,1179.9
112193,SAN BORJA,2018,10,26,2,59.02,28.9,23.7,28.7,10.7,1090.2
112193,SAN BORJA,2018,10,26,3,39.16,28.5,12.7,13.5,25.1,1035
112193,SAN BORJA,2018,10,26,4,31.79,16.6,9.9,8.5,32.7,1014.3
112193,SAN BORJA,2018,10,26,5,27.27,10.7,8.9,5.8,35.4,977.5
112193,SAN BORJA,2018,10,26,6,23.67,9.6,8.4,7.8,35.7,1017.7
112193,SAN BORJA,2018,10,26,7,24.42,11.1,8.2,11.7,31.5,1039.6
112193,SAN BORJA,2018,10,26,8,38.39,11.2,8.9,30.3,17.8,1559.4
112193,SAN BORJA,2018,10,26,9,39.98,5.3,9.3,35.2,18,1622.6
112193,SAN BORJA,2018,10,26,10,40.35,6.6,8.9,28.8,22.4,1504.2
112193,SAN BORJA,2018,10,26,11,36.4,10.9,8.7,30.8,26.3,1436.3
112193,SAN BORJA,2018,10,26,12,35.19,7.3,10.1,27,30.5,1428.3
112193,SAN BORJA,2018,10,26,13,37.6,16.5,9.5,23.2,30.1,1440.9
112193,SAN BORJA,2018,10,26,14,48,16.3,8.9,22.7,28.9,1442.1
112193,SAN BORJA,2018,10,26,15,58.46,14.3,9.2,24.1,28.1,1515.7
112193,SAN BORJA,2018,10,26,16,42.11,16.2,9.6,27,22.8,1521.4
112193,SAN BORJA,2018,10,26,17,50.4,17.5,9.6,34.9,18.2,1644.5
112193,SAN BORJA,2018,10,26,18,49.43,16.4,10.2,42.6,14.8,1725
112193,SAN BORJA,2018,10,26,19,56.54,23.5,10,47.3,15.4,1760.6
112193,SAN BORJA,2018,10,26,20,59.21,20.9,10,52.4,14.5,1886
112193,SAN BORJA,2018,10,26,21,83.5,22.6,10.1,50.8,15.3,1699.7
112193,SAN BORJA,2018,10,26,22,115.4,25.3,16.8,57.5,5.8,1642.2
112193,SAN BORJA,2018,10,26,23,81.32,26.2,15.7,42.7,16.9,1472
112193,SAN BORJA,2018,10,27,0,47.24,27.2,14.7,28,28.1,1300.6
112193,SAN BORJA,2018,10,27,1,37.86,22.9,10.6,16.4,33,1130.4
112193,SAN BORJA,2018,10,27,2,33.57,17.7,9.3,12.9,34.1,1058
112193,SAN BORJA,2018,10,27,3,33.95,10.1,9.2,10.7,34.8,1033.8
112193,SAN BORJA,2018,10,27,4,31.58,10.7,9,10.7,33.1,1028.1
112193,SAN BORJA,2018,10,27,5,31.27,11.3,9,10.1,34.8,1016.6
112193,SAN BORJA,2018,10,27,6,31.76,10.2,8.6,14.7,30.4,1067.2
112193,SAN BORJA,2018,10,27,7,41.26,11.5,9,29.3,17.9,1270.8
112193,SAN BORJA,2018,10,27,8,70.05,8.1,11.3,52,10.7,1481.2
112193,SAN BORJA,2018,10,27,9,71.37,18.7,14.1,52.2,14.7,1591.6
112193,SAN BORJA,2018,10,27,10,74.1,19.1,13.3,44.4,23.9,1477.7
112193,SAN BORJA,2018,10,27,11,76.83,19.5,12.5,36.5,33,1362.8
112193,SAN BORJA,2018,10,27,12,72,26.2,11.5,35.2,41.3,1396.1
112193,SAN BORJA,2018,10,27,13,58.58,25.9,9.6,34.4,36.2,1419.1
112193,SAN BORJA,2018,10,27,14,53.73,16.3,9.9,25,30,1449
112193,SAN BORJA,2018,10,27,15,41.98,8.9,10,20,28.6,1314.4
