Código,Descripción del producto,Valor importado en 2002,Valor importado en 2003,Valor importado en 2004,Valor importado en 2005,Valor importado en 2006,Valor importado en 2007,Valor importado en 2008,Valor importado en 2009,Valor importado en 2010,Valor importado en 2011,Valor importado en 2012,Valor importado en 2013,Valor importado en 2014,Valor importado en 2015,Valor importado en 2016,Valor importado en 2017,Valor importado en 2018,Valor importado en 2019,Valor importado en 2020,Valor importado en 2021
721633,Perfiles en H; de hierro o acero sin alear; simplemente laminados o extrudidos en caliente; ...,982,1093,1053,1588,2128,2056,3643,1540,764,3538,4478,5324,3438,5225,5000,4700,4456,3475,3151,3119
847290,Máquinas y aparatos de oficina; n.c.o.p.,1662,1837,1770,2078,3376,3629,2475,1027,1586,2356,1885,2375,2304,2198,1882,3534,4247,2091,1112,3115
441192,"""Tableros de fibra de madera u otras materias leñosas; incl. aglomeradas con resinas o demás ...",0,0,0,0,0,1696,2310,1096,598,1674,881,878,654,632,654,880,519,1144,856,3105
620520,Camisas de algodón; para hombres o niños (exc. de punto; así como camisones y camisetas),1554,1184,1145,1687,1751,2757,3922,2362,3418,4262,4010,3184,3916,4718,4963,5734,5875,5352,2422,3101
600690,"""Tejidos de punto; de anchura > 30 cm (exc. de lana o pelo fino; de algodón; de fibras sintéticas ...",0,1,0,3,80,18,13,33,12,6,19,10,9,2,1,2,15,396,1992,3097
852351,Mecanismos de grabación; de estado sólido; sin datos volátiles; de una fuente de energia externa ...,0,0,0,0,0,516,2589,2333,2201,2624,2145,2036,2248,1865,2492,2156,2762,2498,2437,3083
842420,Pistolas aerográficas y aparatos simil. (exc. máquinas y aparatos eléctricos para proyectar ...,237,171,228,250,333,477,477,361,479,719,627,725,572,596,867,932,1138,1129,1250,3061
848220,Rodamientos de rodillos cónicos; incl. los ensamblados de conos y rodillos cónicos,193,437,339,331,508,702,594,765,509,935,1363,1311,1383,1535,1623,1646,2373,2378,1560,3046
830250,Colgadores; perchas; soportes y artículos simil.; de metal común,223,259,286,245,554,782,688,579,921,909,963,816,922,1036,1230,1517,1469,1943,1315,3045
050590,Pieles y demás partes de ave; con sus plumas o plumón; plumas y partes de plumas; incl. recortadas; ...,0,0,180,924,743,1201,454,1469,186,682,979,237,671,708,874,840,283,645,1151,3032
721499,Barras de hierro o acero sin alear; simplemente laminadas o extrudidas en caliente (exc. con ...,328,238,382,688,692,1106,1483,1422,1456,1755,1945,2452,2266,1815,2902,1956,2099,809,757,3023
340399,Preparaciones lubricantes; incl. los aceites de corte; las preparaciones para aflojar tuercas; ...,198,158,254,441,662,612,1104,859,746,1075,2236,2497,1345,1194,1044,1136,1321,2532,2280,3018
321290,Pigmentos; incl. el polvo y escamillas metálicos; dispersos en medios no acuosos; líquidos ...,688,876,1273,1358,1043,1498,1560,2126,2504,1729,1291,1066,1330,1474,1875,2340,1806,1876,1422,3008
151529,Aceite de maíz y sus fracciones; incl. refinados; sin modificar químicamente (exc. aceite de ...,997,2273,1865,1490,2635,5166,3734,2153,5294,9020,4790,4328,4720,3783,3885,1686,1466,1377,2302,3007
630260,Ropa de tocador o cocina; de tejido con bucles; del tipo toalla; de algodón (exc. bayetas; ...,948,1126,1220,1306,2196,2307,2406,2487,2464,2646,2664,2691,2928,2416,2988,2964,3233,3985,2320,2986
350790,Enzimas y preparaciones enzimáticas; n.c.o.p. (exc. cuajo y sus concentrados),323,344,403,443,607,1030,1400,1519,1925,1961,1787,3367,2061,3558,3545,3733,2992,2599,2415,2981
080390,Plátanos frescos o secos (plátanos excl.),0,0,0,0,0,0,0,0,0,0,529,385,1035,1506,1773,1983,556,422,416,2952
842139,Máquinas y aparatos para filtrar o depurar gases (exc. ​​Separadores de isótopos y filtros ...,508,1144,1228,552,909,907,1388,935,817,1017,1267,2032,1297,2202,2702,2249,2751,3504,1974,2940
711319,"""Artículos de joyería y sus partes; de metales preciosos distintos de la plata; incl. revestidos ...",62,97,102,228,299,313,3459,6978,7974,2959,2568,4595,3935,6614,5720,10059,1668,1792,473,2939
020322,Piernas; paletas; y sus trozos; sin deshuesar; de porcinos; congelados; incluidos los huesos.,92,78,198,291,839,828,993,782,1724,7568,9457,1041,1771,1709,3043,1730,1416,1408,981,2934
392043,Placas; láminas; hojas y tiras; de polímeros de cloruro de vinilo no celular; con un contenido ...,0,657,842,1347,1870,2340,1870,1124,1555,2106,2392,1932,1444,2033,1554,1830,2106,2339,2249,2934
200559,"""Judías """"porotos; alubias; frijoles; fréjoles"""" """"Vigna spp.""""; """"Phaseolus spp.""""; preparadas ...",158,379,799,1094,1231,1984,3297,2148,2396,3354,2509,2286,2261,2254,1972,2033,2626,2545,2785,2919
150290,Grasa de animales de las especies bovina; ovina o caprina (excepto el sebo; oleoestearina; ...,0,0,0,0,0,0,0,0,0,0,340,0,70,0,247,454,691,0,0,2919
610342,"""Pantalones largos; pantalones con peto; pantalones cortos """"calzones"""" y """"shorts""""; de punto; ...",1339,1155,708,561,153,455,695,187,911,1369,1356,700,895,1416,1238,1872,910,985,1384,2916
840721,"""Motores del tipo fueraborda; de encendido por chispa """"motores de explosión""""; para la propulsión ...",1493,1259,1232,1698,1423,2648,3697,1700,2671,3117,2281,1957,1405,1868,2650,2184,3455,4643,2024,2915
870891,Radiadores de tractores; vehículos automóviles para transporte de >= 10 personas; automóviles ...,358,386,488,527,661,1161,1263,1032,1196,1408,1407,1183,1453,1711,2037,1886,2514,2579,1525,2913
843710,Máquinas para limpieza; clasificación o cribado de semillas; granos u hortalizas de vaina seca,1226,1184,621,736,323,800,1229,960,1645,3323,3572,588,946,1380,2742,2862,2056,1176,3736,2910
441114,"""Tableros de media densidad """"MDF""""; de madera y de medida > 9 mm""",0,0,0,0,0,189,2939,1179,2526,2257,3179,3276,1877,2958,2160,1820,1908,2570,1258,2902
848390,Ruedas dentadas y demás órganos elementales de transmisión presentados aisladamente; partes ...,375,318,171,390,366,758,797,1026,1076,1233,1358,1110,1550,1325,1593,2049,2520,2654,2166,2902
851632,Aparatos electrotérmicos para el cuidado del cabello (exc. secadores),66,86,134,170,347,450,639,601,889,1009,1062,1128,1030,1285,1119,1178,1281,1189,1111,2899
220110,Agua mineral y agua gaseada; sin adición de azúcar u otro edulcorante ni aromatizados,137,241,355,522,626,994,834,845,1121,1008,1003,1017,1021,1196,1439,1799,1301,1573,1252,2889
902212,Aparatos de tomografía regidos por una máquina automática de tratamiento o procesamiento de ...,1730,2314,82,14,1666,188,179,57,89,9676,5661,943,440,209,2763,174,706,876,1741,2877
940530,Guirnaldas eléctricas de los tipos utilizados en árboles de Navidad,697,866,1045,1160,805,1374,2014,1002,1501,1709,2755,2040,1091,1919,2047,2240,1886,1958,1929,2866
843610,Máquinas y aparatos para preparar alimentos o piensos para animales; en explotaciones agrícolas ...,631,162,679,133,1074,403,1240,1047,1054,550,746,195,298,284,439,720,648,789,1837,2865
841440,Compresores de aire montados en chasis remolcable de ruedas,740,894,3482,2050,1124,1509,1786,965,816,1885,1693,1555,1178,2460,1595,1858,2552,1939,1632,2856
401180,Neumáticos nuevos de caucho; de los tipos utilizados en vehículos de construcción; la minería ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1731,2046,2281,1479,2841
901812,"""Aparatos de diagnóstico por exploración ultrasónica """"scanners""""""",1,2,88,381,691,682,730,390,2317,8584,1824,4789,1849,662,1411,1414,1979,1397,2080,2838
843880,Máquinas y aparatos para la preparación o fabricación industrial de alimentos o bebidas; n.c.o.p.,1270,934,1325,1518,1591,2119,1653,703,2206,878,2096,927,886,1152,2313,1683,2454,1215,1780,2834
842490,Partes de extintores; de pistolas aerográficas y de aparatos simil.; partes de máquinas y de ...,740,735,1263,1117,2104,2399,1759,1161,1370,1016,1130,807,929,919,1089,1273,1124,843,1820,2819
283421,Nitratos de potasio,38,28,53,0,0,25,0,0,357,213,1043,1440,2100,1724,3586,1498,3868,3418,1742,2812
851671,Aparatos electrotérmicos para la preparación de café o té; de uso doméstico,346,424,427,574,529,519,594,385,521,756,769,987,1155,1351,1244,1719,1920,1759,1312,2807
220710,Alcohol etílico sin desnaturalizar con grado alcohólico volumétrico >= 80% vol,252,114,570,80,86,17,26,94,111,22,0,0,303,564,604,675,924,760,1439,2806
853931,Lámparas y tubos fluorescentes; de cátodo caliente,2231,2558,2231,2656,3417,4280,8663,3061,4990,6501,7790,6852,7060,6873,6725,5966,5322,3372,2393,2806
851310,Lámparas eléctricas portátiles concebidas para funcionar con su propia fuente de energía,839,720,743,930,1286,1231,1404,783,1422,1883,1505,1499,1594,1988,2287,2285,2067,1966,1782,2803
851511,Soldadores y pistolas para soldar,99,180,125,154,144,473,402,305,400,468,369,319,322,531,746,816,1173,809,1184,2792
846229,Máquinas para doblar; plegar; enderezar o aplanar productos planos (exc. ​​Máquinas de control ...,138,159,108,187,433,550,1134,304,424,707,467,368,341,298,549,515,1361,1288,3589,2788
392113,Placas; láminas; hojas y tiras; de poliuretanos celulares; sin trabajar o trabajadas solo en ...,1248,1315,1361,1806,2427,2851,2253,1405,1738,1310,1130,1203,1762,1806,1223,1764,1762,1286,1124,2782
850433,Transformadores de tipo seco de potencia > 16 kVA pero <= 500 kVA,2077,1603,2067,2005,3290,4400,5271,1775,3520,8801,6822,4832,4611,8103,6012,9157,4359,3269,1451,2769
848130,Válvulas de retención para tuberías; calderas; depósitos; cubas o continentes simil.,638,538,677,656,990,1171,1096,807,1472,1704,1513,1840,1811,1455,1628,1733,1949,2270,2139,2769
330430,Preparaciones para manicuras o pedicuros,370,629,737,728,721,873,1000,1024,1580,1559,1493,1914,1887,2205,2531,2264,2400,2660,1849,2767
200580,"""Maíz dulce """"Zea mays var. saccharata""""; preparado o conservado sin vinagre ni ácido acético; ...",479,564,461,628,1218,1079,1201,1358,1344,1724,1190,1806,1589,1440,1996,2052,2182,2156,2684,2760
490700,Sellos (estampillas) de correos; timbres fiscales y análogos; sin obliterar; que tengan o estén ...,4374,2855,3780,4467,7096,7930,6489,446,629,1784,1103,1644,2032,3312,1969,3347,4805,3622,4076,2755
841090,Partes de turbinas hidráulicas y de ruedas hidráulicas; n.c.o.p.; así como reguladores para ...,127,118,360,700,884,307,1042,253,281,54977,2500,8651,863,1751,1900,2553,1412,531,999,2750
842710,Carretillas autopropulsadas; con motor eléctrico; con dispositivo de elevación incorporado,99,77,14,233,146,539,297,571,191,473,834,1349,1388,800,1929,1779,2636,2890,1940,2745
151219,Aceites de girasol o cártamo y sus fracciones; incl. refinados; sin modificar químicamente ...,956,850,960,1028,1307,1543,1780,1154,864,1150,900,1134,2488,2865,1567,1278,1761,1748,1954,2740
640411,Calzado de deporte; incl. calzado de tenis; baloncesto; gimnasia; entrenamiento y calzados ...,1660,2314,2057,2770,2651,2058,4040,3532,3163,5388,4678,9155,6753,9369,12080,13079,7561,5291,1541,2737
820750,"""Útiles de taladrar; intercambiables (exc. de perforación o sondeo; así como de roscar """"incl. ...",279,283,409,473,681,1145,2183,896,693,824,1295,919,1082,965,1310,1337,1537,1633,1597,2729
283526,"""Fosfatos de calcio (exc. hidrogenoortofosfato de calcio """"fosfato dicálcico"""")""",309,17,35,81,117,35,30,481,334,150,335,1603,3944,2204,2677,3219,2833,2618,2865,2728
401039,"""Correas de transmisión; de caucho vulcanizado (exc. correas de transmisión; sin fin; estriadas; ...",0,396,493,622,738,989,1119,1192,1581,1866,1793,1637,1410,1783,2031,1731,2289,2057,1480,2728
680919,Placas; hojas; paneles; losetas y artículos simil.; de yeso o de preparaciones a base de yeso; ...,97,81,37,108,99,114,85,39,51,51,85,121,312,367,812,1146,1241,1829,1498,2724
900319,"""Monturas """"armazones"""" de gafas """"anteojos"""" o de artículos simil. (exc. de plástico)""",751,750,664,934,1113,2187,1492,1634,3043,2248,2408,2062,1446,1059,1220,1200,1188,1581,908,2720
731512,Cadenas de eslabones articulados; de fundición; hierro o acero (exc. las de rodillos),555,469,618,868,904,1049,732,729,852,1688,1252,1365,1281,1876,1936,2188,2296,2080,1688,2716
847990,Partes de máquinas y de aparatos mecánicos; n.c.o.p.,897,1162,3216,1742,2883,5695,3471,2467,2187,1902,2426,2080,2704,2871,2384,2292,4868,4289,3013,2705
902110,Artículos y aparatos de ortopedia o para fracturas,0,156,284,319,358,1385,993,1286,1150,1128,1034,1313,1516,1699,1901,2288,2462,2283,1826,2698
841581,"""Máquinas y aparatos para acondicionamiento de aire; con equipo de enfriamiento y válvula de ...",158,338,724,998,854,1432,1676,1390,1646,1292,887,794,782,1203,533,491,1506,2166,2134,2695
391739,Tubos flexibles; de plástico; reforzados o combinados con otras materias y con accesorios (exc.tubos ...,604,852,727,1341,1760,2063,1188,876,861,1344,1167,821,1081,1221,1365,2262,2063,2130,1732,2692
360200,Explosivos preparados (excepto la pólvora),632,316,289,344,436,263,236,185,353,590,2142,2675,3472,2913,3918,3251,3345,2910,2377,2681
650500,Sombreros y demás tocados; de punto o confeccionados con encaje; fieltro u otro producto textil; ...,0,0,0,0,0,0,0,0,0,0,811,662,1032,1540,1678,1964,1909,2588,1402,2679
010229,Animales vivos (excepto los de pura raza para reproducción),0,0,0,0,0,0,0,0,0,0,6,5289,7622,4131,2491,7205,9120,5172,0,2669
340120,Jabón en copos; en gránulos; en polvo; en pasta o en disolución acuosa,1085,613,768,915,1051,1528,2007,1763,2384,2865,3168,3860,3166,3834,3627,3101,2744,2469,2952,2668
730799,Accesorios de tubería; de hierro o acero (exc. moldeados o de acero inoxidable; así como codos; ...,443,406,653,933,1492,885,1290,625,752,966,1608,721,897,1954,978,1486,2180,1582,1781,2666
731450,"""Chapas y tiras; extendidas """"desplegadas""""; de hierro o acero""",97,199,219,625,748,617,912,1028,1007,1679,1368,1700,1562,1846,1744,1793,2813,1821,1484,2663
843320,Guadañadoras; incl. las barras de corte para montar sobre un tractor (exc. cortadoras de césped),213,404,484,533,616,694,800,1058,545,490,816,1378,1065,907,841,1515,1648,1272,1964,2661
200811,"""Cacahuetes """"cacahuetes; maníes""""; preparados o conservados (exc. confitados con azúcar)""",265,343,403,602,927,1313,1114,990,1243,1396,1173,1400,1552,1840,2208,2269,2203,1930,1998,2649
160239,Preparaciones y conservas de carne o despojos de pato; ganso o pintada; de especies domésticas ...,822,168,91,508,1562,2253,2388,3197,3557,3816,4481,5454,5156,4687,3196,2325,2531,1864,1767,2643
481190,"""Papel; cartón; guata de celulosa y napa de fibras de celulosa; estucados; recubiertos; impregnados ...",818,2657,2433,2679,3470,4274,5063,4972,5126,5029,4281,2588,2572,3154,2659,3333,3692,2788,1687,2638
291814,Ácido cítrico,466,426,782,720,618,905,1108,1034,904,1244,1787,1338,940,1347,962,1479,1058,1294,879,2633
820130,Azadas; picos; binaderas; rastrillos y raederas; con parte operante de metal común (exc. picos ...,365,364,432,528,749,849,928,720,1061,1460,1181,938,1027,1079,1200,1476,1354,1385,1223,2629
930200,Revólveres y pistolas (excepto los de las partidas 9303 ó 9304),852,934,871,788,1455,2900,3847,1553,2384,4428,3608,2046,1062,864,755,5148,3186,599,352,2610
620640,Camisas; blusas y blusas camiseras; de fibras sintéticas o artificiales; para mujeres o niñas ...,193,191,328,206,163,366,676,574,524,925,1127,2868,2732,3335,4094,3977,4183,4058,2184,2608
382000,Preparaciones anticongelantes y líquidos preparados para descongelar,434,563,589,548,639,821,782,755,1065,1147,1227,1219,1241,1474,1514,1617,1724,1708,1495,2604
850140,Motores de corriente alterna; monofásicos; de potencia > 37;5 W,886,1002,1142,1059,1553,1978,3532,1386,1695,1712,1441,792,1059,1104,1398,1256,1843,1658,1662,2604
120242,Cacahuetes sin cáscara; incluso quebrantados (exc. ??de semillas para la siembra; o maníes ...,0,0,0,0,0,0,0,0,0,0,1898,1515,1563,1694,2018,2148,1995,2096,2443,2603
370110,Placas y películas planas; sensibilizadas; sin impresionar; para rayos X (exc. de papel; de ...,458,390,752,561,1064,755,1148,971,1012,1220,1105,1147,1424,1408,2051,1344,1711,1741,1753,2601
842810,Ascensores y montacargas,1665,2226,1444,2879,3491,4875,6068,3126,3392,3187,3596,3540,3232,4253,3423,4624,5290,4350,2100,2599
401190,Neumáticos nuevos de caucho (exc. De los tipos utilizados en la agricultura; la silvicultura; ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694,2218,1563,1664,2593
830210,Bisagras de cualquier clase; incl. los pernios y demás goznes; de metal común,494,548,713,753,875,1203,1330,1133,1363,1581,1386,1188,1543,1529,1872,1764,2107,2374,1429,2588
200819,"""Frutos de cáscara y demás semillas; incl. mezclados entre sí; preparados o conservados (exc. ...",75,116,207,181,269,526,572,648,710,959,737,1343,834,1176,1512,2008,2332,1978,1813,2584
843351,Cosechadoras-trilladoras,133,257,46,233,1337,1302,1527,644,1843,1115,2496,1531,1643,2524,647,2983,2144,2433,2273,2566
390390,"""Polímeros de estireno; en formas primarias (exc. poliestireno; copolímeros de estireno-acrilonitrilo ...",597,689,1106,1890,2075,2686,3351,2656,2956,1836,246,908,430,1243,656,967,693,443,646,2566
640219,"""Calzado de deporte con suela y parte superior de caucho o plástico (exc. calzado impermeable ...",820,459,741,842,1534,1990,1590,618,1166,574,630,741,909,1443,1375,2004,2966,2458,1422,2561
860900,Contenedores; incluidos los contenedores cisterna y los contenedores depósito; especialmente ...,495,498,739,347,830,386,722,647,1275,3632,2147,4272,3144,3575,5561,2057,2310,4036,1344,2544
340130,Productos y preparaciones orgánicos tensoactivos para el lavado de la piel; líquidos o en crema; ...,0,2,3,18,83,115,1365,252,275,676,461,1011,1112,1568,1645,1799,1961,2236,2055,2539
901819,"""Aparatos de electrodiagnóstico; incl. los aparatos par exploración funcional o para vigilancia ...",2816,6886,1973,2769,1659,2244,2445,2106,3402,12540,5267,1838,2460,2226,2271,1797,1923,2828,4877,2534
200799,"""Confituras; jaleas y mermeladas; purés y pastas de frutas u otros frutos; obtenidos por cocción; ...",906,402,491,502,576,907,1246,1152,1922,2252,2486,2937,3518,2887,3060,3212,2161,2176,2121,2526
840890,"""Motores de émbolo """"pistón"""" de encendido por compresión """"motores diesel o semi-diesel"""" ...",1736,2074,1344,1812,1628,1967,2304,1071,868,1748,2020,1426,928,2221,995,1328,1441,2635,1349,2525
851769,Aparatos para la transmisión o recepción de voz; imagenes u otros datos; incl. aparatos de ...,0,0,0,0,0,1624,19918,8403,12600,10415,6490,10891,7070,9483,6850,6180,8387,5406,1973,2523
441239,"""Madera contrachapada constituida exclusivamente por hojas de madera de espesor unitario <= ...",0,0,0,0,0,637,1078,808,946,605,434,777,517,427,748,438,882,369,1400,2521
310540,"""Dihidrogenoortofosfato de amonio """"fosfato monoamónico""""; incl. mezclado con el hidrogenoortofosfato ...",66,183,289,572,19,310,319,1166,3888,12529,1881,4383,2642,1495,2701,3260,2225,3215,3537,2512
240220,Cigarrillos que contengan tabaco,1164,1484,832,891,5947,3954,4307,3509,4571,3442,3294,3385,3833,4419,3473,2071,3174,2773,2662,2510
681099,Manufacturas de cemento; hormigón o piedra artificial; incl. armadas (exc. elementos prefabricados ...,9,33,49,37,57,286,1140,1849,1481,1121,210,208,1390,4052,2150,1380,2206,2387,1156,2506
903180,Instrumentos; máquinas y aparatos; no ópticos; para medida o control; n.c.o.p. de este capítulo,840,509,533,397,560,645,681,625,730,1143,927,1029,1073,2423,1983,1605,1961,1702,1564,2498
841981,Aparatos y dispositivos para la preparación de bebidas calientes o la cocción o calentamiento ...,790,1130,873,1845,1016,1805,1910,923,1086,2624,1658,974,1968,1718,3020,2062,3015,2730,1613,2481
820110,Layas y palas; con parte operante de metal común,283,232,359,434,618,677,809,510,689,887,859,713,608,691,743,983,1048,908,1147,2468
848110,Válvulas reductoras de presión,887,867,1164,953,1299,1658,1381,1390,921,1155,1441,1261,1507,1768,1994,3114,2279,2485,2014,2465
853530,Seccionadores e interruptores; para una tensión > 1.000 V,434,495,204,600,475,806,866,381,495,525,2678,737,2341,3377,2910,2568,6127,2330,2238,2465
630312,Visillos y cortinas; guardamalletas y ropadiés de cama; de punto; de fibras sintéticas (exc. ...,153,110,79,55,145,308,249,204,275,310,235,210,196,473,596,610,578,468,731,2456
843850,Máquinas y aparatos para la preparación de carne (exc. de cocer o de calentamiento y las instalaciones ...,773,747,550,580,1098,542,1957,1063,1117,1216,1479,1293,1465,3741,3069,4398,2739,2559,3667,2455
842199,Partes de máquinas y aparatos para filtrar o depurar líquidos o gases; ncop,256,380,2845,514,625,1180,1304,1523,1380,1721,983,1390,1311,953,1269,2100,2226,1424,1278,2448
670210,Flores; follaje y frutos; artificiales; y sus partes; artículos confeccionados con flores; ...,543,304,212,222,306,367,407,222,419,512,456,551,580,887,840,1425,1678,1767,1102,2432
380290,Kieselguhr activado y demás materias minerales naturales activadas; negro de origen animal; ...,1557,996,197,205,133,242,5062,3737,271,204,49,164,111,137,337,584,584,1351,2490,2432
392112,Placas; láminas; hojas y tiras; de polímeros celulares de cloruro de vinilo; sin trabajar o ...,419,398,339,195,330,240,195,281,356,987,797,821,1005,1015,973,1149,1209,1505,1572,2427
960321,Cepillos de dientes; incl. para dentaduras postizas,869,1047,1050,1299,1388,1526,1946,1826,4392,2398,2242,2628,2683,2497,3311,3506,2366,1786,1659,2425
040299,"""Leche y nata """"crema""""; concentradas; con adición de azúcar u otro edulcorante (exc. en polvo; ...",1190,1168,1080,1235,1154,1140,1769,1193,1511,1620,1224,1506,1310,1576,1496,1444,1614,1730,2144,2422
560122,Guata de fibras sintéticas o artificiales y artículos de esta guata (exc. compresas y tampones ...,61,63,72,83,67,49,70,52,80,105,987,2511,3215,4603,4044,175,44,1421,1876,2418
848190,Partes de artículos de grifería y de órganos de regulación simil.; para tuberías; etc.; n.c.o.p.,509,423,670,439,605,756,1406,795,1167,1139,3452,1875,1619,2183,2060,2437,1800,1993,1694,2402
841370,Bombas centrífugas; accionadas mecánicamente (exc. bombas de las subpartidas 8413.11 u 8413.19; ...,665,1694,1374,1521,944,1063,870,765,1168,1373,3765,1769,1892,2620,2272,4188,3631,4471,4108,2385
760421,Perfiles huecos; de aleaciones de aluminio; n.c.o.p.,1035,1255,1352,1593,1582,2298,2125,1398,965,1290,2076,1350,1069,1817,2202,1950,3059,2834,2286,2381
851610,Calentadores eléctricos de agua de calentamiento instantáneo o acumulación y calentadores eléctricos ...,369,444,647,522,723,1085,1415,600,956,1403,1306,1040,1289,1417,1433,1861,1848,1588,862,2369
481092,"""Papel y cartón multicapas; estucados por una o las dos caras con caolín u otras sustancias ...",0,38,18,34,11,33,119,276,415,480,493,767,1401,1782,1810,1497,3308,2521,2174,2369
390230,Copolímeros de propileno; en formas primarias,86,335,579,925,949,775,1356,661,2199,1436,755,725,1074,995,1078,970,1237,1012,1339,2364
841490,Partes de: bombas de aire o de vacío; compresores de aire u otros gases; ventiladores y campanas ...,606,962,822,1225,1235,2498,2379,1382,1428,2052,1364,1353,1413,1317,2157,1775,1435,1571,1722,2362
940389,"""Muebles de otras materias; incluyendo de roten; mimbre o materiales similares (exc. de bambú; ...",0,0,0,0,0,2072,2397,1359,1200,1319,1776,2067,1672,2044,2136,2694,1343,1445,966,2361
292249,"""Aminoácidos y sus ésteres; sales de estos productos (exc. los que contengan funciones oxigenadas ...",144,265,67,188,356,728,1292,965,1498,2255,1586,2158,1227,2342,1452,1387,1435,1554,1784,2359
940179,Asientos con armazón de metal; no con relleno (exc. asientos giratorios de altura ajustable; ...,262,402,378,387,376,662,1160,643,912,1083,1864,1445,1413,1516,2018,2116,2241,2471,1316,2354
540771,Tejidos de hilados con un contenido de filamentos sintéticos >= 85% en peso; incl. los monofilamentos ...,9,17,31,128,120,131,93,91,228,22,964,2891,3483,3109,2825,3009,739,547,1252,2325
842441,pulverizadores agrícolas u hortícolas; portátil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1026,705,2337,2317
090611,"""Canela """"Cinnarmomum zeylanicum Blume"""" (exc. sin triturar ni pulverizar)""",0,0,0,0,0,130,363,760,793,1210,1068,1400,1498,1232,1671,1394,1540,1764,1633,2314
940390,Partes de muebles; distintas de los asientos; n.c.o.p.,845,786,1257,1669,2067,2124,2142,1475,1280,1687,2057,1625,2329,3684,1576,1743,1591,1783,1210,2312
846722,Sierras; incl. las tronzadoras; con motor eléctrico incorporado; de uso manual,0,115,552,259,483,655,686,538,437,1373,644,537,561,624,840,1114,1107,1156,948,2312
521142,"""Tejidos de mezclilla """"denim""""; con un alto contenido de algodón; pero < 85% en peso; mezclado ...",0,1278,2465,774,640,529,452,358,617,1032,445,284,270,24,425,721,1061,500,945,2307
611020,"""Suéteres """"jerseys""""; """"pullovers""""; cardiganes; chalecos y artículos simil.; de punto; de ...",1482,1947,2001,2337,2273,2188,2236,1747,2023,2676,2184,1677,1470,1563,1206,1215,1270,1478,950,2301
611030,"""Suéteres """"jerseys""""; """"pullovers""""; cardiganes; chalecos y artículos simil.; de punto; de ...",174,195,187,70,149,89,452,472,191,475,538,898,1402,1903,1517,1412,1917,2202,1404,2299
610620,"""Camisas; blusas y blusas camiseras; de punto; de fibras sintéticas o artificiales; para mujeres ...",62,68,113,176,139,226,205,325,328,334,1514,2242,2184,2285,2036,1197,842,1251,684,2296
853649,Relés; para una tensión > 60 V pero <= 1.000 V,628,409,677,695,886,1003,1243,831,695,1536,1456,1368,1234,1729,2010,1615,2105,1653,1156,2292
441113,"""Tableros de media densidad """"MDF""""; de madera y de medida >= 5mm pero <=9 mm""",0,0,0,0,0,65,225,63,87,159,163,433,446,784,894,1009,1262,1104,1065,2272
840820,"""Motores de émbolo """"pistón"""" de encendido por compresión """"motores diesel o semi-diesel""""; ...",1105,797,706,953,980,1181,951,691,660,643,1153,1427,921,1020,1172,1456,1912,2025,1445,2272
732620,Artículos de hierro o acero; nep,688,1518,601,661,2058,1805,1260,2171,1433,1595,1855,1595,775,1053,1131,1972,2156,2213,1312,2259
940290,Mesas de operaciones; mesas de reconocimiento y demás mobiliario especial para medicina; cirugía; ...,404,834,758,1505,1081,595,1129,1447,2013,4878,2218,4462,4335,1060,1002,1516,1616,1928,3437,2258
846792,Partes de herramientas neumáticas; de uso manual; n.c.o.p.,47,31,43,105,136,149,271,176,297,277,587,1284,1083,825,685,747,816,1297,1302,2249
630392,Visillos y cortinas; guardamalletas y ropadiés de cama; de fibras sintéticas (exc. de punto; ...,6,24,14,25,32,91,280,119,143,155,271,629,395,777,670,982,940,1336,631,2237
840790,"""Motores de émbolo """"pistón"""" alternativo de encendido por chispa y motores rotativos; de encendido ...",875,384,624,997,1157,1650,2082,2275,1994,1940,1711,1369,1423,2346,2309,3338,1412,1450,1376,2237
150420,Grasas y aceites de pescado y sus fracciones; incl. refinados; sin modificar químicamente (exc. ...,275,364,473,451,1393,1198,2114,1991,2687,4310,3367,3406,1189,1846,1824,1512,1686,1572,2049,2230
691200,Vajilla y demás artículos de uso doméstico; higiene o tocador; de cerámica (excepto de porcelana),533,590,720,476,656,917,949,786,1095,1442,1119,2663,807,2764,1556,1729,1765,1912,1120,2228
761410,Cables; trenzas y artículos simil.; de aluminio; con alma de acero; sin aislar para electricidad,61,0,0,0,1217,380,87,211,63,474,6,578,639,744,653,2116,3473,1443,770,2224
732410,"""Fregaderos """"piletas para lavar"""" y lavabos; de acero inoxidable""",571,575,804,1000,838,1189,1509,849,1065,1363,812,986,1174,1059,1540,1449,1461,1601,1185,2211
844339,Impresoras; fotocopiadoras y máquinas facsímiles; combinadas (exc. con conexión automática ...,0,0,0,0,0,659,1213,789,537,773,757,1232,1167,1283,2521,1708,1362,1540,1038,2208
321511,Tintas de imprenta; negras; incl. concentradas o sólidas,925,788,990,1069,1103,841,904,1287,1305,1505,1074,1067,1160,1378,1461,1088,1199,1068,1333,2199
