Código,Descripción del producto,Valor exportado en 2002,Valor exportado en 2003,Valor exportado en 2004,Valor exportado en 2005,Valor exportado en 2006,Valor exportado en 2007,Valor exportado en 2008,Valor exportado en 2009,Valor exportado en 2010,Valor exportado en 2011,Valor exportado en 2012,Valor exportado en 2013,Valor exportado en 2014,Valor exportado en 2015,Valor exportado en 2016,Valor exportado en 2017,Valor exportado en 2018,Valor exportado en 2019,Valor exportado en 2020,Valor exportado en 2021
730650,Tubos y perfiles huecos; soldados; de sección circular; de aceros aleados distinto del acero ...,0,0,0,0,0,0,117,11,83,155,6,0,0,0,0,0,0,53,0,240
120241,Cacahuetes; con cáscara (exc. ??las de siembra para la siembra; o maníes crudos),0,0,0,0,0,0,0,0,0,0,0,65,114,2155,121,155,75,184,100,240
820110,Layas y palas; con parte operante de metal común,92,58,54,86,69,130,112,101,94,142,85,80,130,595,128,93,95,83,0,239
842951,Cargadoras y palas cargadoras de carga frontal; autopropulsadas,33,1014,470,38,462,78,1139,55,201,103,1240,792,203,1711,943,288,1286,23,279,236
283526,"""Fosfatos de calcio (exc. hidrogenoortofosfato de calcio """"fosfato dicálcico"""")""",0,0,0,0,0,25,0,0,5,7,0,0,0,2,0,0,0,0,0,235
253090,Sulfuros de arsénico; alunita; tierra de puzolana; tierras colorantes y demás materias minerales; ...,5,0,0,8,4,1,28,69,1308,749,607,348,183,200,229,168,195,152,105,234
390410,"""Poli""""cloruro de vinilo""""; en formas primarias; sin mezclar con otras sustancias""",1,0,16,17,0,35,149,15,63,5,23,91,0,7,0,0,0,4,0,233
711319,"""Artículos de joyería y sus partes; de metales preciosos distintos de la plata; incl. revestidos ...",8097,9300,9336,7615,10783,4327,232,173,169,92,36,8,155,0,0,16,0,0,0,232
090210,Té verde sin fermentar; presentado en envases inmediatos con un contenido <= 3 kg,0,4,2,5,3,14,3,8,9,13,4,11,21,16,21,43,47,68,214,231
210320,Ketchup y demás salsas de tomate,1,4,2,15,7,11,9,309,65,33,6,8,31,11,30,9,13,9,39,229
630532,Continentes intermedios flexibles para productos a granel; para envasar; de materia textil ...,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,17,0,31,228
870130,Tractores de orugas (exc. motocultores de orugas),0,14773,50,0,434,653,69,18,0,0,220,0,0,408,50,14,18,0,73,226
621290,"""Corsés; tirantes """"tiradores""""; ligas y artículos simil. y sus partes; incl. las partes de ...",24,1,2,22,1,1,9,88,1,9,2,14,0,6,59,76,43,51,30,226
848340,Engranajes y ruedas de fricción (exc. ruedas dentadas y demás órganos elementales de transmisión ...,55,81,35,375,307,5,2,132,61,31,44,201,264,373,1029,223,162,365,207,224
848190,Partes de artículos de grifería y de órganos de regulación simil.; para tuberías; etc.; n.c.o.p.,288,541,640,604,921,686,1344,651,745,859,514,552,610,611,780,738,663,457,269,222
680790,Manufacturas de asfalto o de productos simil.; p.ej. pez de petróleo o brea (exc. en rollos),0,2,8,27,8,15,50,57,16,10,36,77,12,8,6,0,46,14,38,222
820790,Útiles intercambiables; para herramientas de mano; incl. mecánicas; o para máquinas herramienta; ...,0,0,0,186,0,46,23,83,5,42,31,46,11,71,77,181,23,5,28,221
190120,Mezclas y pastas de harina; grañones; sémola; almidón; fécula o extracto de malta; sin cacao ...,18,0,0,0,0,1,0,0,13,86,104,45,21,24,10,9,32,55,163,221
848130,Válvulas de retención para tuberías; calderas; depósitos; cubas o continentes simil.,1,0,53,31,6,6,77,21,37,4,16,13,186,312,81,169,113,144,65,220
850300,Partes identificables como destinadas; exclusiva o principalmente; a las máquinas de las p ...,183,309,134,293,194,265,249,357,271,272,41,75,122,485,578,547,451,758,713,220
870431,Vehículos automóviles para el transporte de mercancías; con solo motor de émbolo (pistón) de ...,3149,4404,2354,27456,139631,85726,100289,8471,30924,32530,109891,27082,0,0,247,206,0,99,99,220
854320,Generadores de señales; eléctricos,2,18,0,27,7,8,0,3,1,0,69,6,76,46,18,4,2,3,1,220
580632,Cintas de fibras sintéticas o artificiales; tejidas; n.c.o.p.,0,13,37,30,28,36,13,8,4,8,3,27,28,53,53,77,105,132,214,220
030339,"""Peces planos """"Pleuronectidae; Bótidos; Cynoglósidos; Soleidae; Escoftálmidos y Citáridos"""" ...",92,123,825,429,2502,2649,3519,4608,2257,9976,8582,8544,12642,4495,2449,1303,573,690,623,218
846039,Máquinas de afilar para metal; de control no numérico,0,2,1,0,0,0,19,0,2,0,3,0,11,7,0,0,12,0,0,217
400400,Desechos; desperdicios y recortes; de caucho sin endurecer; incluso en polvo o gránulos,0,0,0,0,0,0,0,0,34,19,4,8,12,14,19,144,13,16,17,217
250100,Sal (incluidas la de mesa y la desnaturalizada) y cloruro de sodio puro; incluso en disolución ...,1,6,1,7,18,9,117,300,499,229,127,374,519,500,309,363,779,291,489,217
401130,"""Neumáticos """"llantas neumáticas"""" nuevos de caucho; de los tipos utilizados en aeronaves""",0,0,0,0,33,9,3,105,148,92,25,63,74,81,35,36,1092,59,25,216
390190,Polímeros de etileno; en formas primarias (exc. polietileno y copolímeros de etileno y acetato ...,0,0,36,32,81,85,21,13,53,1,7,6,5,0,128,17,16,27,0,216
610520,"""Camisas de punto; de fibras sintéticas o artificiales; para hombres o niños (exc. camisones; ...",0,1,23,28,182,43,49,41,3,18,2,26,0,8,1,1,2,11,169,215
731815,Tornillos y pernos; roscados; de fundición; hierro o acero; incl. con sus tuercas y arandelas ...,19,34,1,37,21,43,34,81,64,70,139,190,264,249,336,197,203,297,146,214
440399,"""Madera en bruto; incl. descortezada; desalburada o escuadrada (exc. de coníferas; de encina; ...",2371,3774,3852,4039,5209,7378,7358,7778,6858,2800,1829,2728,5169,3491,2486,10081,20058,1353,61,214
902790,Micrótomos; sus partes y accesorios; partes y accesorios de polarímetros; refractómetros; espectrómetros ...,0,0,10,61,118,21,132,12,327,352,515,568,1016,2152,572,212,282,131,348,213
843850,Máquinas y aparatos para la preparación de carne (exc. de cocer o de calentamiento y las instalaciones ...,0,0,0,1,41,58,49,23,2986,3587,195,159,105,290,451,174,90,5,41,213
390530,"""Poli""""alcohol vinílico""""; incl. con grupos acetato sin hidrolizar; en formas primarias""",0,0,5,0,0,0,0,0,0,0,0,21,0,0,50,0,0,12,77,212
030493,"""Carne congelada; incluso picada; de tilapia """"Oreochromis spp.""""; El bagre """"Pangasius spp. ...",0,0,0,0,0,0,0,0,0,0,0,37,1004,899,132,133,447,156,4,212
847490,Partes de máquinas y de aparatos para preparar y trabajar materias minerales de la partida ...,0,0,29,22,23,41,182,12,311,405,28,47,143,65,229,106,472,113,195,211
940389,"""Muebles de otras materias; incluyendo de roten; mimbre o materiales similares (exc. de bambú; ...",0,0,0,0,0,0,15,7,17,18,59,3,133,20,2,71,11,1,11,210
844332,Máquinas cuyas plataformas tengan una funcion de impresión; copia o transmisión; capaz de conectar ...,0,0,0,0,0,0,78,69,34,61,107,28,24,1,9,94,180,13,13,209
470710,"""Papel o cartón para reciclar """"desperdicios y desechos""""; de papel o cartón Kraft crudo o ...",0,87,1285,1184,1307,2764,3210,2951,3357,5498,4238,4003,2828,1223,601,92,0,22,39,209
610510,"""Camisas de punto; de algodón; para hombres o niños (exc. camisones; """"T-shirts"""" y camisetas)""",166,167,289,72,553,135,717,291,480,360,130,108,63,14,120,60,38,203,129,209
210230,Polvos de levantar preparados,16,7,9,5,12,6,5,6,29,17,49,1369,556,2019,40,44,51,148,1161,209
848390,Ruedas dentadas y demás órganos elementales de transmisión presentados aisladamente; partes ...,0,5,19,7,5,63,11,60,21,75,26,59,61,161,85,48,63,109,49,208
640110,Calzado impermeable con suela de metal; cuya parte sup. no esté unida a la suela por costura ...,0,0,0,0,0,0,11,45,98,86,299,224,333,216,167,196,182,169,152,206
200520,"""Patatas """"papas""""; preparadas o conservadas sin vinagre ni ácido acético; sin congelar""",0,0,0,0,0,0,0,0,0,0,508,323,63,197,527,293,286,246,183,206
030349,"""Atún congelado del género """"Thunnus"""" (sin Thunnus alalunga; Thunnus albacares; Thunnus obesus; ...",1110,0,33,54,13,747,297,4092,10650,1082,896,922,641,485,226,69,689,0,0,206
071239,"""Setas y trufas secas; enteras; cortadas; en rodajas; quebradas o en polvo; pero sin otra preparación ...",0,5,19,25,39,123,68,77,88,118,63,310,229,297,252,285,552,576,306,205
850433,Transformadores de tipo seco de potencia > 16 kVA pero <= 500 kVA,6,39,7,18,9,26,4,0,3,1,10,0,10,2,4,2,2,1,3,202
732310,Lana de hierro o acero; esponjas; estropajos; guantes y artículos simil. para fregar; lustrar ...,0,7,37,143,140,135,135,66,232,468,407,346,360,211,240,374,323,309,201,202
860290,Locomotoras y locotractores (exc. los de fuente externa de electricidad o de acumuladores eléctricos; ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,134,0,201
611596,Calcetines; de punto; de fibras sintéticas (exc. medias de mujer de título < 67 decitex por ...,0,0,0,0,0,0,1147,1443,829,1538,1629,1900,1516,1148,1233,712,1028,774,204,201
852351,Mecanismos de grabación; de estado sólido; sin datos volátiles; de una fuente de energia externa ...,0,0,0,0,0,0,17,27,36,35,14,12,8,47,124,298,46,76,125,200
050690,Huesos y núcleos córneos; en bruto; desgrasados; desgelatinizados o simplemente preparados; ...,0,6,5,0,1,44,7,6,4,0,0,0,0,14,132,97,65,65,100,200
721070,Productos planos de hierro o acero sin alear; de anchura >= 600 mm; laminados en frío o en ...,27,0,38,531,613,454,16,29,75,81,1667,456,94,537,97,95,106,121,343,198
841430,Compresores de los tipos utilizados en los equipos frigoríficos,20,31,33,437,267,32,31,188,14,8,2016,148,196,48,65,45,48,82,58,197
870829,"""Partes y accesorios de carrocerías para tractores; vehículos de motor para el transporte de ...",16,27,110,161,149,189,58,193,398,600,416,243,142,112,118,54,46,33,173,196
610310,Anoraks; cazadoras y artículos simil.; de punto de materia textil; para hombres o niños (exc. ...,0,0,0,0,0,0,39,31,10,7,1,0,10,11,6,0,0,51,115,196
551513,Tejidos de fibras sintéticas discontinuas; con un alto contenido de fibras discontinuas de ...,66,39,3,39,61,92,167,101,113,185,349,701,430,376,190,652,409,608,549,196
847780,Máquinas y aparatos de trabajar caucho o plástico o para fabricar productos de estas materias; ...,2,52,69,13,1,43,12,5,29,59,26,50,128,7,37,426,71,0,1077,195
880390,Partes de aeronaves y de vehículos espaciales y sus vehículos de lanzamiento y vehículos suborbitales; ...,0,7,193,27,0,9,270,58,544,677,130,652,109,35,102,251,80,134,0,193
841330,Bombas de carburante; aceite o refrigerante; para motores de encendido por chispa o compresión,7,107,5,27,44,140,8,32,48,69,32,158,229,284,422,143,361,138,265,193
842123,Aparatos de filtrar lubricantes o carburantes en los motores de encendido por chispa o compresión,6,8,6,1,3,13,55,14,69,23,48,306,113,174,132,106,50,34,51,193
842430,Máquinas y aparatos de chorro de arena o de vapor y aparatos de chorro simil.; incl. aparatos ...,0,53,1,0,23,0,12,3,311,29,13,25,2,4,2,0,27,17,0,192
540769,Tejidos de hilados con un contenido >= 85% en peso de filamentos de poliésteres sin texturar ...,0,0,44,118,261,504,458,436,407,734,493,306,64,160,156,110,106,105,111,192
901480,Instrumentos y aparatos para navegación (exc. los destinados para la navegación aérea o espacial; ...,0,0,0,0,45,63,202,115,3,105,20,9,683,80,30,65,5,5,20,191
901920,Aparatos de ozonoterapia; oxigenoterapia y aerosolterapia; aparatos respiratorios de reanimación ...,0,0,0,4,59,2,12,22,100,0,29,6,63,181,28,3,63,60,19,190
940540,Aparatos eléctricos de alumbrado; n.c.o.p.,0,106,65,0,0,2,59,65,37,77,61,95,25,10,237,109,332,139,49,190
240120,Tabaco; total o parcialmente desvenado o desnervado pero sin elaborar de otro modo,0,0,28,2702,3097,6823,5230,6598,6860,9944,11750,12375,15526,12184,10573,438,318,592,339,190
902290,Dispositivos generadores de rayos X; generadores de tensión; consolas de mando; mesas; sillones; ...,40,0,0,406,0,4,3,3,48,95,32,3,17,110,203,412,166,138,163,188
340399,Preparaciones lubricantes; incl. los aceites de corte; las preparaciones para aflojar tuercas; ...,2,1,0,2,40,49,120,78,67,120,458,24,61,305,76,55,160,107,422,188
610343,"""Pantalones largos; pantalones con peto; pantalones cortos """"calzones"""" y """"shorts""""; de punto; ...",42,5,57,16,34,53,58,10,24,91,17,41,35,116,159,10,100,132,161,188
280430,Nitrógeno,0,1,1,0,0,2,12,0,0,9,9,0,3,34,17,15,1,39,30,188
293040,Metionina,0,0,0,0,0,0,60,0,0,0,0,0,0,188,0,0,0,0,0,188
841459,Ventiladores (exc. de mesa; pie; pared; cielo raso; techo; tejado o ventana; con motor eléctrico ...,5,1,3,1,16,31,8,38,14,31,107,26,41,213,637,260,301,117,46,187
060210,Esquejes sin enraizar e injertos,35,4,0,0,17,39,143,160,653,550,293,257,169,52,30,3,61,99,77,187
030341,"""Albacoras o atunes blancos """"Thunnus alalunga""""; congelados""",3134,1966,3589,2886,1107,1159,2836,4180,3622,1863,1950,464,108,856,445,113,260,32,0,187
760410,Barras y perfiles; de aluminio sin alear; n.c.o.p.,2,0,0,0,0,0,29,1,0,0,46,381,0,30,15,0,0,0,0,186
630222,Ropa de cama de fibras sintéticas o artificiales; estampada (exc. de punto),0,78,675,375,360,505,670,386,588,630,1444,817,840,451,96,145,160,26,48,186
848071,Máquinas de moldear caucho o plástico por inyección (,76,41,11,103,455,0,20,41,159,15,67,132,65,20,627,2108,1230,402,1751,185
540252,Hilados de filamentos de poliésteres; incl. los monofilamentos de título < 67 decitex; sencillos; ...,2010,1807,2023,1389,2758,1476,3314,2389,1619,2622,2298,1170,873,147,148,179,304,143,144,184
847790,Partes de máquinas y de aparatos de trabajar caucho o plástico o para fabricar productos de ...,8,35,21,37,91,496,384,37,51,52,65,69,241,480,790,273,173,49,1134,182
841221,"""Motores hidráulicos; con movimiento rectilíneo """"cilindros""""""",0,0,2,9,34,2,4,1,0,23,34,32,40,153,104,85,108,17,18,182
391732,Tubos flexibles; de plástico; sin reforzar ni combinar con otras materias; sin accesorios,0,512,621,1178,1107,1284,2817,1169,1096,44,1,8,6,45,56,20,53,98,773,182
841720,Hornos; que no sean eléctricos; de panadería; pastelería o galletería,0,0,755,0,0,0,1,239,0,19,0,0,0,2,17,0,8,5,85,181
721041,Productos planos de hierro o acero sin alear; de anchura >= 600 mm; laminados en frío o en ...,0,0,0,3,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,180
300432,"""Medicamentos; que contengan hormonas corticosteroides; sus derivados y análogos estructurales ...",1145,1305,1080,1324,1443,1013,1100,2220,2846,1799,468,135,241,31,5,231,149,57,4,179
071010,"""Patatas """"papas""""; aunque estén cocidas en agua o vapor; congeladas""",0,7,40,10,9,23,29,66,2,1,142,238,71,61,28,53,14,71,129,178
854511,Electrodos de grafito u otros carbonos; de los tipos utilizados en hornos eléctricos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176
854231,Circuitos electrónicos integrados tales como procesadores y controladores; sin combinación ...,0,0,0,0,0,0,16,278,70,28,62,90,148,268,98,327,514,398,246,176
844399,Partes y accesorios de impresoras; fotocopiadoras y máquinas facsímiles; n.c.o.p. (exc. máquinaria ...,0,0,0,0,0,0,161,83,30,70,72,113,168,198,211,215,318,193,196,176
843139,Partes de máquinas de volteadores de la partida 8428 n.c.o.p,0,0,36,2,131,15,2,2,78,44,19,4,112,22,148,344,119,114,46,176
310100,Abonos de origen animal o vegetal; incluso mezclados entre sí o tratados químicamente; abonos ...,31,0,41,39,13,10,58,141,22559,6644,342,309,63,112,141,85,30,129,37,176
610811,"""Combinaciones y enaguas; de punto; de fibras sintéticas o artificiales; para mujeres o niñas ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176
730459,Tubos y perfiles huecos; sin soldadura; de sección circular; de aceros aleados distinto del ...,0,0,0,0,0,0,0,0,0,135,72,66,403,54,134,63,54,53,128,175
382410,Preparaciones aglutinantes para moldes o núcleos de fundición,0,55,32,40,308,63,52,129,86,157,127,145,165,139,194,126,180,167,201,174
481810,Papel higiénico; en rollos; de anchura <= 36 cm,2616,5722,6511,5677,3975,1535,2426,113,159,118,61,206,828,2090,2066,61,0,1057,274,173
400129,"""Caucho natural; en formas primarias o en placas; hojas o tiras (exc. hojas ahumadas; cauchos ...",77,218,113,183,587,575,512,253,882,1156,346,55,463,85,0,1,0,0,103,173
870830,"""Frenos y servofrenos; así como sus partes; destinados a la industria de montaje: de motocultores; ...",0,0,0,0,0,0,7,18,180,44,18,223,164,197,83,59,134,61,78,172
480840,Papel kraft; rizados o plisados; con o sin estampados o perforados; en rollos de anchura> 36 ...,0,0,0,0,0,0,0,0,0,0,0,220,404,366,317,313,369,275,297,171
271500,Mezclas bituminosas a base de asfalto o de betún naturales; de betún de petróleo; de alquitrán ...,2,5,26,88,93,28,116,62,179,168,192,190,357,268,242,280,600,900,171,169
852990,Partes identificables como destinadas; exclusiva o principalmente; a módulos de visualización ...,7,3,712,249,328,61,71,44,49,76,11,54,53,65,82,11,8,14,68,168
220890,"""Alcohol etílico sin desnaturalizar con un grado alcohólico volumétrico < 80% vol; aguardientes ...",25,5,46,149,89,3,20,15,10,29,0,116,11,0,11,0,24,14,75,168
730820,Torres y castilletes; de fundición; hierro o acero,0,13,15,0,373,822,411,151,66,138,157,0,991,116,37,0,50,95,97,167
310490,Carnalita; silvinita y demás sales de potasio naturales; sulfato de magnesio y de potasio; ...,0,0,0,2,0,15,69,33,5,0,9,0,0,0,16,10,70,12,14,167
962000,Monopies; bipods; trípodes y artículos similares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,148,143,109,167
550953,Hilados con un alto contenido de fibras discontinuas de poliéster; pero < 85% en peso; mezclados ...,0,0,63,109,0,0,0,0,143,0,0,0,0,0,0,0,38,0,0,166
390521,Copolímeros de acetato de vinilo; en dispersión acuosa,0,29,16,0,0,0,34,0,48,216,0,0,23,595,0,0,0,69,1,165
550969,Hilados con un alto contenido de fibras discontinuas acrílicas o modacrílicas; pero < 85% en ...,0,0,0,0,0,0,0,0,0,0,18,12,325,342,115,125,187,83,74,164
081290,Frutas y otros frutos conservados provisionalmente; p.ej. con gas sulfuroso o con agua salada ...,7,12,1,1,29,11,5,3,7,71,2,0,396,1236,1122,792,183,272,208,164
390770,"""Poli """"ácido lacteo""""; en formas primas""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,163
730830,Puertas; ventanas y sus marcos; contramarcos y umbrales; de fundición; hierro o acero,0,10,0,2,3,0,12,19,22,2,22,9,67,17,27,14,13,56,20,162
283210,Sulfitos de sodio,0,0,0,0,0,0,51,0,950,15131,6500,35,0,0,0,2,1,0,31,162
901819,"""Aparatos de electrodiagnóstico; incl. los aparatos par exploración funcional o para vigilancia ...",54,54,25,21,22,33,130,164,16,56,2,47,21,15,171,259,218,253,149,161
844391,Partes y accesorios de impresoras; cilindros y otros componentes de la impresora de la partida ...,0,0,0,0,0,0,61,98,19,7,42,3,8,11,23,45,37,126,114,161
620463,"""Pantalones largos; pantalones con peto; pantalones cortos """"calzones"""" y """"shorts""""; de fibras ...",0,0,45,35,45,21,36,46,53,60,57,221,165,104,74,85,83,41,792,161
284910,Carburos de calcio; aunque no sean de constitución química definida,0,0,11,16,0,0,0,0,0,7,0,0,1,0,0,0,8,18,0,161
481141,"""Papel y cartón; autoadhesivos; coloreados o decorados en la superficie o impresos; en bobinas ...",0,0,37,86,63,134,51,19,64,53,35,70,41,9,54,30,37,64,29,160
350510,Dextrina; almidones y féculas pregelatinizados o esterificados y demás almidones o féculas ...,6,0,1,1,0,0,0,0,0,5,0,140,9,96,1,0,20,152,156,158
722012,Productos laminados planos de acero inoxidable; de anchura < 600 mm; simplemente laminados ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,157
292249,"""Aminoácidos y sus ésteres; sales de estos productos (exc. los que contengan funciones oxigenadas ...",11,0,3,0,1,5,167,7,1947,0,1429,36,51,42,101,3,43,141,4,157
847710,Máquinas de moldear caucho o plástico por inyección (,15,67,50,38,0,6,0,0,178,147,0,661,25,549,558,1517,964,191,1202,156
091099,"""Especias (exc. pimienta del género """"Piper""""; pimientos de los géneros """"Capsicum"""" o """"Pimenta""""; ...",12,13,10,10,7,5,22,183,145,149,75,85,19,15,4,6,5,8,6,156
845720,Máquinas de puesto fijo; para trabajar metal,0,127,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,77,28,155
550962,Hilados con un alto contenido de fibras discontinuas acrílicas o modacrílicas; pero < 85% en ...,0,0,0,0,0,0,0,0,20,163,275,164,152,128,76,90,104,133,111,155
850434,Transformadores de tipo seco de potencia > 500 kVA,0,0,0,0,0,1,0,5,1,0,0,1,682,91,10,2,0,0,169,153
711311,"""Artículos de joyería y sus partes; de plata; incl. revestida o chapada de metal precioso """"plaqué"""" ...",131,126,15,34,42,38,105,39,81,82,90,69,72,88,51,38,56,41,61,152
690210,"""Ladrillos; placas; baldosas y demás piezas cerámicas análogas de construcción; refractarios; ...",0,0,0,0,0,0,0,1,1,0,0,308,0,0,0,0,0,0,0,152
761290,Depósitos; barriles; tambores; bidones; botes; cajas y recipientes simil.; de aluminio; incl. ...,48,17,2,13,0,292,21,1,14,87,64,64,215,73,357,159,159,119,104,151
320910,Pinturas y barnices a base de polímeros acrílicos o vinílicos; dispersos o disueltos en un ...,368,241,259,68,137,120,257,1527,316,399,273,562,320,673,891,400,161,139,120,151
853650,Interruptores; seccionadores y conmutadores; para una tensión <= 1.000 V (exc. relés y disyuntores),218,24,32,23,42,26,39,200,77,41,366,194,229,194,88,231,89,444,151,150
901813,Aparatos de diagnóstico de visualización por resonancia magnética,0,0,0,0,0,0,26,0,0,4,0,0,442,10,218,62,10,173,164,150
902690,Partes y accesorios de instrumentos y aparatos para medida o control del caudal; nivel; presión ...,0,0,0,0,24,77,51,231,271,1274,336,840,1045,634,195,187,245,310,93,150
841869,Materiales; máquinas y aparatos para producción de frío (exc. grupos frigoríficos de compresión ...,46,121,14,21,22,42,128,34,507,610,210,631,19,54,45,55,609,37,97,149
730531,Tubos de sección circular; de diámetro exterior > 406;4 mm; de fundición; hierro o acero; soldados ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149
380991,"""Aprestos y productos de acabado; aceleradores de tintura o de fijación de materias colorantes ...",140,32,31,9,56,0,2,24,78,180,366,308,261,251,135,95,15,1,30,148
151519,"""Aceite de lino """"de linaza"""" y sus fracciones; incl. refinados; sin modificar químicamente ...",0,0,0,0,0,1,3,1,0,15,36,3,27,33,26,6,18,63,127,148
482110,Etiquetas de todas clases; de papel o cartón; impresas,99,136,114,321,478,536,396,531,927,433,316,236,309,307,119,63,289,58,24,147
560750,Cordeles; cuerdas y cordajes; estén o no trenzados; incl. impregnados; recubiertos; revestidos ...,41,6,1,14,82,69,84,86,90,49,36,323,266,391,379,219,95,70,45,147
844400,Máquinas para extrudir; estirar; texturar o cortar materia textil sintética o artificial,0,0,30,12,9,0,0,0,3,1,0,51,7,0,10,0,320,0,33,146
731431,Redes y rejas; de alambre de hierro o acero; soldados en los puntos de cruce; cincados (exc. ...,0,184,187,224,151,55,110,109,777,678,2526,150,213,381,258,117,117,94,142,146
610620,"""Camisas; blusas y blusas camiseras; de punto; de fibras sintéticas o artificiales; para mujeres ...",67,6,6,3,47,39,21,65,49,16,17,48,59,30,75,59,16,30,31,146
440139,Serrín; desperdicios y desechos de madera; aglomerados en leños o formas similares (exc. ​​Pellets ...,0,0,0,0,0,0,0,0,0,0,0,5,9,10,10,73,58,74,96,144
610230,"""Abrigos; chaquetones; capas; anoraks; cazadoras y artículos simil.; de punto de fibras sintéticas ...",0,0,36,66,52,66,77,236,188,410,282,314,336,338,270,228,153,146,23,142
220210,Agua; incl. el agua mineral y la gaseada; con adición de azúcar u otro edulcorante o aromatizada; ...,37,284,475,464,595,548,380,84,179,68,40,114,122,76,561,1967,73,55,456,142
382491,"""Las mezclas y preparados que contienen principalmente """"5-etil-2-metil-2-oxido-1;3;2-dioxaphosphinan-5-il"""" ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,58,38,135,141
321490,Plastes no refractarios de los tipos utilizados en albañilería,0,1,19,91,196,207,296,325,403,357,409,179,132,114,62,36,0,0,18,141
071140,Pepinos y pepinillos; conservadas provisionalmente; p.ej.; con gas sulfuroso o con agua salada; ...,4,0,0,0,0,21,23,6,0,0,85,0,0,0,0,0,4,0,162,141
900490,"""Gafas """"anteojos"""" correctoras; protectoras u otras; y artículos simil. (exc. gafas """"anteojos"""" ...",0,0,0,0,0,0,28,159,6515,562,22,138,28,50,15,64,6,28,28,140
843699,Partes de máquinas y aparatos para la agricultura; horticultura; silvicultura o apicultura; ...,0,0,0,0,0,0,0,1,0,86,40,0,0,4,3,8,25,22,2,140
320820,Pinturas y barnices a base de polímeros acrílicos o vinílicos; dispersos o disueltos en un ...,183,133,230,155,347,387,390,624,743,2314,1714,481,552,706,90,226,74,83,71,140
391740,"""Juntas; codos; empalmes """"eacores"""" y demás accesorios de tubería; de plástico.""",32,64,16,68,88,133,124,118,102,65,437,149,39,96,107,39,184,10,32,140
570490,Alfombras y demás revestimientos para el suelo; de fieltro; distintos de los de pelo insertado ...,0,0,0,0,0,0,0,1,0,0,0,0,0,76,158,108,44,87,87,140
903190,Partes y accesorios de instrumentos; máquinas y aparatos para medida o control; n.c.o.p.,0,1,0,7,81,193,101,82,149,152,16,64,646,943,12,506,60,206,302,140
283330,Alumbres,14,2,8,4,3,0,1,0,88,0,14,3502,102,56,44,73,74,93,176,140
852910,Antenas y reflectores de antena de cualquier tipo; partes apropiadas para su utilización con ...,1018,100,89,110,42,14,38,293,24,172,130,452,404,487,2578,2133,779,337,44,139
291539,Acetato de ácido acetico ( excl. etil; vinil; n-butil y dinoseb ISO acetatos),13,0,0,0,0,15,30,0,1,5,5,7,110,3,10,7,10,14,46,139
390421,"""Poli""""cloruro de vinilo""""; en formas primarias; mezclado con otras sustancias; sin plastificar""",0,0,0,0,0,0,0,3,36,3,3,0,0,0,26,169,94,205,233,138
853720,Cuadros y armarios de interruptores y combinaciones simil. de aparatos; para control o distribución ...,8,18,61,207,73,1,26,1,163,163,4,17,67,48,84,110,18,49,93,137
320419,Materias colorantes orgánicas sintéticas y preparaciones del tipo de las utilizadas para colorear ...,0,0,0,0,0,4,1,0,0,39,36,5,30,16,128,2,8,1,8,137
090831,Cardamomo; sin triturar ni pulverizar,0,0,0,0,0,0,0,0,0,0,0,15,20,28,9,86,82,153,93,137
721391,"""Alambrón de hierro o acero sin alear; enrollado en espiras irregulares """"coronas""""; de sección ...",0,0,0,81,4162,0,0,168,60,160,651,493,200,438,381,36,1536,2877,730,135
030344,"""Patudos o atunes ojo grande """"Thunnus obesus""""; congelados""",0,0,61,1022,30,1891,9804,5370,5351,8989,1614,5072,4121,1505,934,5725,6002,400,691,135
721790,Alambre de hierro o acero sin alear; enrollado; revestido (exc. revestido con metales comunes; ...,0,17,50,76,27,28,1,49,29,3,116,713,182,502,8,19,0,86,150,134
690740,la cerámica de acabado (excl. refractario),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,98,276,268,134
180631,Chocolate y demás preparaciones alimenticias que contengan cacao; en bloques; tabletas o barras; ...,4417,2473,5423,3651,3195,1804,1720,1230,1209,1175,938,640,444,188,1684,1251,170,123,137,134
842531,Tornos y cabrestantes; con motor eléctrico,0,0,0,0,0,0,0,0,3,0,0,218,270,0,0,160,54,42,9,132
081110,"""Fresas """"frutillas""""; sin cocer o cocidas en agua o vapor; congeladas; con adición de azúcar ...",1117,1523,1158,1208,1475,1851,2464,1800,1081,972,4777,2254,1023,0,97,0,9,1,33,131
