Código,Descripción del producto,Valor exportado en 2002,Valor exportado en 2003,Valor exportado en 2004,Valor exportado en 2005,Valor exportado en 2006,Valor exportado en 2007,Valor exportado en 2008,Valor exportado en 2009,Valor exportado en 2010,Valor exportado en 2011,Valor exportado en 2012,Valor exportado en 2013,Valor exportado en 2014,Valor exportado en 2015,Valor exportado en 2016,Valor exportado en 2017,Valor exportado en 2018,Valor exportado en 2019,Valor exportado en 2020,Valor exportado en 2021
741300,Cables; trenzas y artículos similares; de cobre; sin aislar para electricidad,207,233,1022,830,1149,1708,3422,2274,2529,3274,12120,21097,3997,5016,4982,4179,3980,4849,3513,6546
902129,Artículos y aparatos de prótesis dental (exc. dientes),15,173,149,1383,3038,4362,6659,4284,5859,4429,5395,6015,9507,8714,7119,5651,5621,5493,4177,6545
732399,De mesa; cocina o artículos de uso doméstico y sus partes; de hierro salvo el hierro fundido ...,507,777,694,1079,1092,939,1410,945,1100,1037,1080,1646,1300,1178,1502,1955,1813,1721,3551,6543
100620,"""Arroz descascarillado """"arroz cargo"""" o """"arroz pardo""""""",179,287,379,942,1021,503,11261,10694,8550,53812,33706,16489,2770,3462,3784,2697,2077,1238,5580,6534
820840,Cuchillas y hojas cortantes; de metal común; para máquinas agrícolas; hortícolas o forestales ...,284,586,1332,1180,1411,1308,2267,2452,2496,3006,3052,4427,3496,2964,3920,3957,3820,5448,5225,6531
281520,"""Hidróxido de potasio """"potasa cáustica""""""",1015,1208,2157,2833,4240,3723,9931,7733,8422,8099,11829,5435,10145,6370,6295,5406,5880,5156,7304,6518
854511,Electrodos de grafito u otros carbonos; de los tipos utilizados en hornos eléctricos,10753,12634,14507,15637,22686,33145,29620,8605,13385,17780,9540,7082,2239,464,2067,6461,8600,3664,3878,6471
830242,Guarniciones; herrajes y artículos simil.; de metal común; para muebles (exc. cerraduras; cerrojos ...,1075,1704,3877,4988,7539,9118,7133,4191,3987,3784,4823,4705,4970,5777,4269,5567,4950,4533,4279,6467
392113,Placas; láminas; hojas y tiras; de poliuretanos celulares; sin trabajar o trabajadas solo en ...,908,623,1389,800,1745,2257,3371,3049,3847,3446,3452,6032,3110,3458,3535,3754,2902,2374,1551,6456
200540,"""Guisantes """"arvejas; chícharos"""" """"Pisum sativum""""; preparados o conservados sin vinagre ni ...",1674,1824,1819,2019,1969,2776,3183,2572,3308,4280,4829,5622,4242,4125,4695,4483,21297,5811,6110,6441
480419,"""Papel y cartón para caras """"cubiertas"""" [""""kraftliner""""]; sin estucar ni recubrir; en bobinas ...",751,1774,2752,2346,1234,1060,1572,1166,990,442,295,154,1,63,3906,5427,7022,4453,4867,6435
843360,Máquinas para limpieza o clasificación de huevos; frutos o demás productos agrícolas (exc. ...,1541,1472,1708,2887,2963,5933,5999,4821,8743,9155,7759,7996,8709,12179,10925,7354,6325,4769,5151,6421
847710,Máquinas de moldear caucho o plástico por inyección (,3875,1942,4489,2775,2263,4616,1816,2814,4324,8121,5710,5344,6558,7614,10124,6383,7867,4001,4814,6400
380300,Tall oil; incluso refinado,1793,1402,1084,1907,1352,2016,1453,41,19,275,777,4761,2044,4391,7084,510,425,4604,5457,6388
190230,Pastas alimenticias cocidas o preparadas de otra forma (exc. las rellenas),269,373,953,963,541,773,941,866,1366,1273,1543,1204,1227,1149,1201,1661,2368,3141,4563,6365
290110,Hidrocarburos acíclicos saturados,1,0,5,1,0,85,37,713,3,66,19,214,1957,11843,1928,892,2009,3643,4563,6358
940510,Lámparas y demás aparatos eléctricos de alumbrado; para colgar o fijar al techo o a la pared ...,1123,1049,1360,2482,3601,4028,5356,4871,6840,9624,13965,10935,8806,9397,8406,7995,7385,7201,4425,6343
310420,Cloruro de potasio; para su utilización como abono (exc. en tabletas o formas simil. o en envases ...,309,597,983,878,1545,4775,11840,9312,9863,8638,7546,17450,11219,10378,5757,4072,3066,1966,7056,6335
854130,Tiristores; diacs y triacs (exc. dispositivos de material semiconductor fotosensibles),1694,881,1174,2242,5625,12767,20075,6990,10244,16220,9078,9169,10050,7763,6618,7922,10487,7424,6065,6334
292910,Isocianatos,30727,21761,21108,14598,10696,18840,19651,14280,14189,11532,8493,3564,1874,906,1361,1230,2640,1371,1142,6333
310100,Abonos de origen animal o vegetal; incluso mezclados entre sí o tratados químicamente; abonos ...,576,1350,1756,1327,1215,1514,1637,1360,3112,5860,9252,7581,7074,5306,4419,6739,7414,5685,5057,6315
600632,"""Tejidos de punto; de anchura > 30 cm; de fibras sintéticas; teñidos (exc. tejidos de punto ...",2303,3847,6826,8123,10641,11060,11965,4473,5575,5410,4291,3469,5199,5346,4108,5555,4252,5485,3653,6282
722211,Barras de acero inoxidable; simplemente laminadas o extrudidas en caliente; de sección circular,246,383,44,156,395,641,2427,521,4159,7614,9793,9644,7765,9297,8162,8131,7148,8012,3192,6275
401035,"""Correas de transmisión; sin fin; con muescas """"sincrónicas""""; de circunferencia exterior > ...",897,2046,4016,4324,4317,4574,6086,5662,4067,3407,2925,3576,2730,4781,7089,8468,6558,4902,4155,6268
740729,"""Barras y perfiles; de aleaciones de cobre; n.c.o.p. (exc. de aleaciones a base de cobre-cinc ...",679,1168,4192,2195,4140,4770,3056,909,2614,2770,3222,4259,4680,3387,2692,5777,5004,6290,3331,6257
845019,Máquinas para lavar ropa; de capacidad unitaria; expresada en peso de ropa seca <= 6 kg (exc. ...,1359,1766,2611,3078,3450,5125,7666,6255,7680,9553,6596,8078,6712,6533,6096,6879,12891,5165,3465,6219
050790,"""Concha """"caparazón"""" de tortuga; ballenas de mamíferos marinos; incl. las barbas; cuernos; ...",2104,3031,2944,2077,2900,2977,3352,3374,3210,2870,2934,2641,4127,3826,4682,4119,3552,3755,5600,6213
700232,Tubos de vidrio; con un coeficiente de dilatación lineal <= 5 x 10-6 por Kelvin; entre 0°C ...,1,0,2,0,13,8,2949,6998,8190,8859,9346,9594,8419,8183,9324,9948,9774,5521,8167,6195
760421,Perfiles huecos; de aleaciones de aluminio; n.c.o.p.,4691,4251,6149,9348,12367,8912,7418,4296,5664,6180,5134,4739,4729,3716,3643,4412,4360,5119,5536,6181
731822,"""Arandelas; de fundición; hierro o acero (exc. de muelle """"resorte"""" y las demás de seguridad)""",1378,1746,2248,3075,3708,5661,7254,5023,6798,8237,7295,6960,6237,5273,4547,5927,6833,10217,7924,6119
701337,Vasos; jarros y demás recipientes de cristal para beber (exc. de vitrocéramica),0,0,0,0,0,13232,16430,11893,13161,11569,9723,7481,7995,7670,7408,9123,7259,5586,4186,6102
440290,Carbón vegetal; incluso aglomerado (exc. ​​de bambú o de cáscara o nuez; carbón vegetal utilizado ...,0,0,0,0,0,2940,1609,2200,1116,560,457,692,742,1650,1563,1859,2064,6306,7064,6101
732619,Manufacturas de hierro o acero; forjadas o estampadas pero sin trabajar de otro modo; n.c.o.p. ...,31540,29899,50463,47786,55891,51083,67117,25430,42690,32836,44101,30853,19134,19043,15027,10813,6757,7118,5827,6092
854520,Escobillas de carbón; para usos eléctricos,5354,5269,5836,5214,5413,6342,6885,3597,4631,5482,5343,5694,5570,5597,5242,4850,4988,4777,4884,6091
721320,"""Alambrón de acero de fácil mecanización; sin alear; enrollado en espiras irregulares """"coronas"""" ...",3,0,4,1,50,1,3,4,12,4,5,26,61,1821,3633,5835,4253,6455,3398,6088
390750,Resinas alcídicas; en formas primarias,404,511,709,3433,2295,902,1568,861,1263,1276,1060,1436,1574,2191,2329,2875,3813,3385,4186,6052
390890,Poliamidas; en formas primarias (exc. poliamidas-6; -11; -12; -6;6; -6;9; -6;10; ó -6;12),1635,1987,2135,3033,3161,2386,2689,3309,3031,2046,2913,2704,3229,3340,2894,2334,2404,3194,4153,6038
470100,Pasta mecánica de madera,152,200,84,0,0,63,0,0,0,21,7,22,36,0,0,64,73,116,337,6037
845230,Agujas para máquinas de,2316,1655,2452,2987,2795,3533,3985,4072,5021,6552,6764,7356,5908,5068,4762,5565,5442,5791,6026,6030
842010,Calandrias y laminadores (exc. metal o vidrio),338,1143,4032,4613,8105,6314,6798,2888,2807,4840,2591,5031,3350,3687,5236,8099,3003,5007,4627,6012
481092,"""Papel y cartón multicapas; estucados por una o las dos caras con caolín u otras sustancias ...",40523,62599,49694,64025,71465,83744,129795,124452,130451,171371,150905,104716,90629,102683,86014,74321,38146,45603,41121,5997
842121,Aparatos de filtrar o depurar agua,2536,3559,7317,14680,18870,14305,18513,10201,27507,31112,38562,6670,46254,59225,41794,37133,12712,13815,33272,5990
381220,Plastificantes compuestos para caucho o plástico; n.c.o.p.,28,144,99,72,84,106,77,810,1801,2369,1652,5357,5453,3887,4046,3927,4132,2766,2668,5963
330620,"""Hilo utilizado para limpieza de los espacios interdentales """"hilo dental""""; en envases individuales ...",2778,3169,4304,5586,6442,6938,7866,6818,7980,13185,11180,8468,8319,7711,5452,5535,5317,4400,4113,5962
820559,Herramientas de mano; incl. los diamantes de vidriero; de metal común; n.c.o.p.,3121,3205,5659,5715,4790,7116,7491,5176,6415,7278,7768,8211,7446,14434,6623,7077,6910,7313,5882,5955
820411,Llaves de ajuste de mano; incl. las llaves dinamométricas; de metal común; de boca fija,1124,1557,2807,3611,4393,5212,7010,4552,6554,8015,7436,7318,6455,5443,4851,5853,5116,5283,3959,5937
680100,Adoquines; encintado (bordillos) y losas para pavimentos; de piedra natural (excepto la pizarra),13636,16428,23210,27213,32758,40280,35876,27657,29835,34019,23948,13763,14077,11321,9657,7535,6084,5607,5321,5928
846610,Portaútiles para máquinas herramienta y para herramientas de mano de cualquier tipo; dispositivos ...,1450,1825,1922,3452,3818,4319,5873,5205,6464,6570,5769,6106,8761,6039,6696,6601,7143,8656,6072,5924
702000,Las demás manufacturas de vidrio,272,1387,3337,454,369,327,3748,5630,5902,5535,6092,6021,7591,6652,6526,6816,4366,4936,5478,5924
391110,Resinas de petróleo; resinas de cumarona; resinas de indeno; resinas de cumarona-indeno y politerpenos; ...,3960,4883,5321,6751,6646,7026,6718,6366,6607,8250,10793,9404,5656,7108,6955,6723,7674,7279,6344,5919
720229,Ferrosilicio; con un contenido de silicio <= 55% en peso,20043,16854,21113,14127,15136,19815,39135,20705,30557,40325,18894,23596,10261,437,282,576,5188,1786,2039,5919
400211,"""Látex de caucho estireno-butadieno """"SBR"""" o de caucho estireno- butadieno carboxilado """"XSBR""""""",4844,6957,7283,11644,17989,16896,10031,8764,8440,17265,14339,8488,4487,3576,5547,10216,10204,7229,3778,5901
720826,Productos planos de hierro o acero sin alear; de anchura >= 600 mm; enrollados; simplemente ...,18713,17197,20125,18623,24783,25952,20406,8370,17188,19773,11329,6798,6295,18041,10856,7468,6261,5846,5084,5899
820299,Hojas de sierra; incl. las hojas sin dentar; de metal común (exc. hojas de sierra de cinta; ...,459,376,811,1042,879,1397,1618,924,1451,1651,1235,1124,1651,1017,1010,1426,1524,1888,1865,5876
071420,"""Batatas """"boniatos; camotes""""; frescas; refrigeradas; congeladas o secas; incl. troceadas ...",405,432,567,694,1517,1465,2048,2128,1969,1902,1813,2188,2283,1475,7288,2697,3694,4533,6234,5862
400932,"""Tubos de caucho vulcanizado sin endurecer; reforzados o combinados de otro modo solamente ...",401,10688,11937,15065,14615,18405,12628,13994,20924,14865,17609,13749,12536,9242,6896,7036,7497,5072,3615,5843
847790,Partes de máquinas y de aparatos de trabajar caucho o plástico o para fabricar productos de ...,5155,5195,5135,9059,6610,7834,7239,6006,6759,39056,18424,8366,5136,5271,7274,6001,4422,4975,3530,5840
902519,Termómetros y pirómetros; sin combinar con otros instrumentos (exc. termómetros de líquido ...,751,993,1899,1844,1600,2041,2297,1248,1540,1737,1196,1200,1498,1441,1443,1005,1173,1345,2389,5834
590210,Napas tramadas para neumáticos fabricadas con hilados de alta tenacidad de nailon o demás poliamidas; ...,5839,8348,17169,26692,20250,14925,10143,16548,23867,37966,35616,19802,15268,8017,6773,6546,5277,7831,3383,5825
722511,"""Productos laminados planos de acero al silicio llam. """"magnético"""" """"acero magnético al silicio""""; ...",1013,2480,7235,6461,20479,29400,46886,56260,12148,8756,12648,6655,13712,15772,8106,5127,11143,15602,12425,5819
540245,Hilados de filamentos de nailon o demás poliamidas; incl. los monofilamentos de título < 67 ...,0,0,0,0,0,9391,8752,8666,9897,10706,13974,12288,10599,6278,5555,4145,2850,5667,4752,5818
847720,Extrusoras; para trabajar caucho o plástico,6666,14388,9933,17588,17881,13482,19281,13159,11149,10651,23400,13898,14770,10310,16920,15058,7240,9893,12819,5794
290531,"""Etilenglicol """"etanodiol""""""",30246,64121,68298,52558,48570,74714,51300,12813,14594,5643,12947,6237,3712,2718,4095,2379,1391,541,692,5793
902690,Partes y accesorios de instrumentos y aparatos para medida o control del caudal; nivel; presión ...,1794,2847,3659,3811,5840,5670,5763,4557,6609,7999,6699,5942,6314,7167,5922,6886,5725,7041,5953,5792
730792,Codos; curvas y manguitos de tubería; de hierro o acero; roscados (exc. moldeados o de acero ...,313,700,809,1636,703,739,813,2145,949,1441,1261,4609,3192,2017,2306,2648,4635,12615,5252,5791
851680,Resistencias calentadoras; eléctricas (exc. de carbón aglomerado o de grafito),963,809,976,1354,1951,2564,2820,3044,4903,4183,4649,4635,4973,5672,4218,4941,6142,4449,5228,5786
230320,Pulpa de remolacha; bagazo de caña de azúcar y demás desperdicios de la industria azucarera,60,51,28,135,7,19,7,45,25,29,44,97,318,13,39,26,1726,0,7450,5785
843820,Máquinas y aparatos; de tipo industrial; para confitería; elaboración de cacao o la fabricación ...,767,1409,1505,1511,2731,1776,3154,3709,1996,1384,1390,1691,2259,2720,2316,3650,3355,3655,2626,5780
400931,Tubos de caucho vulcanizado sin endurecer; reforzados o combinados de otro modo solamente con ...,3691,5501,6026,7953,7614,7990,8365,5933,9548,10729,9959,8204,6493,5784,4639,5865,5776,4830,3741,5744
290543,Manitol,5463,7751,6335,6282,5928,7748,10442,12008,8242,9613,9600,9399,8315,8048,7059,7948,8656,7344,6493,5738
760820,Tubos de aleaciones de aluminio (exc. perfiles huecos),1817,4378,8078,10636,6781,8200,7926,6642,10154,13865,9193,8184,6111,6219,4632,5294,5100,3613,3116,5722
721250,Productos planos de hierro o acero sin alear; de anchura < 600 mm; laminados en frío o en caliente; ...,113,167,155,17,324,884,1670,1126,2459,4952,3696,1911,1434,2174,1984,3181,3702,4163,3615,5694
841199,Partes de turborreactores o de turbopropulsores; n.c.o.p.,610,602,1767,3255,2626,8301,1276,794,1627,5244,2402,2043,2540,2364,5491,11070,4973,15327,4895,5677
940180,Asientos; n.c.o.p.,857,958,1533,1846,2473,2767,3889,3225,3445,4267,3119,3623,3867,3442,3413,4257,6851,6444,4395,5670
080261,Nueces de macadamia; frescas o secas; con cáscara,0,0,0,0,0,0,0,0,0,0,704,933,2570,875,841,3638,4788,6690,8393,5668
720853,Productos planos de hierro o acero sin alear; de anchura >= 600 mm; no enrollados; simplemente ...,2706,4122,5635,3896,7182,8334,8917,9192,6558,2787,4579,1403,612,1377,1142,1007,905,838,2671,5656
843229,"""Gradas """"rastras""""; escarificadores; cultivadores; estirpadores; azadas; rotativas """"rotocultores""""; ...",333,418,1028,904,1061,2788,3281,2646,4081,5474,7105,4408,4084,3907,2377,4188,3358,6542,2755,5647
844180,Máquinas y aparatos para el trabajo de la pasta de papel; del papel o cartón; n.c.o.p.,20694,27496,26060,37376,41093,49190,33525,16604,18926,14496,10143,9111,10835,9367,10829,7053,6686,1952,2193,5631
732090,"""Muelles """"resortes"""" y sus hojas; de hierro o acero; incl. los resortes espirales planos (exc. ...",6134,7622,8870,16853,22853,25436,27024,13936,13620,15267,18876,16899,12842,10817,9353,8032,6181,5208,3876,5628
820520,Martillos y mazas; con parte operante de metal común,3660,3158,4144,5333,4781,5170,6362,4062,5184,5726,5354,5205,5597,4773,4058,3803,4017,4012,3208,5622
292122,Hexametilendiamina y sus sales,10,0,52,0,0,0,66,84,398,8302,675,1802,955,210,454,258,1216,3074,5597,5621
481151,"""Papel y cartón; coloreados o decorados en la superficie o impresos; recubiertos; impregnados ...",1191,1096,1167,1837,1694,1357,1740,1502,9185,3842,6645,5738,6536,5208,3460,3775,4019,6453,3904,5616
320210,Productos curtientes orgánicos sintéticos,2499,2331,3093,3566,3864,3928,4283,4124,5579,4425,4651,4061,5479,5361,5831,4891,5137,5071,3935,5606
844832,Partes y accesorios de máquinas para la preparación de materia textil; n.c.o.p. (exc. guarniciones ...,4436,5339,5300,4482,4577,8330,2604,988,1581,864,2351,3464,3332,3390,4199,7426,7872,3198,4062,5594
850431,Transformadores de tipo seco de potencia <= 1 kVA,4578,3830,3901,4181,6022,4783,4750,5187,5322,5924,6657,5214,6995,8240,4020,5064,5756,5995,5242,5593
391239,Éteres de celulosa; en formas primarias (exc. carboximetilcelulosa y sus sales),5081,8253,6254,9105,5979,12768,2845,213,287,215,173,742,1058,450,482,539,1419,2358,3081,5583
441990,Vajilla y utensilios de cocina; de madera (exc. bambú o madera tropical; y adornos de interior; ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1943,2954,2177,2278,5580
030617,Camarones y langostinos congelados; incluso ahumado; incluso pelados o no; incl. camarones ...,0,0,0,0,0,0,0,0,0,0,6875,10447,8488,7305,7179,2986,2813,3107,2272,5578
961700,Termos y demás recipientes isotérmicos; montados y aislados por vacío; así como sus partes ...,4468,4422,5733,6502,6390,7055,6707,14866,6332,7646,7009,5682,6280,5170,5019,6433,7239,6093,4848,5552
846410,Máquinas de aserrar para trabajar piedra; cerámica; hormigón; amiantocemento o materias minerales ...,116,142,45,72,83,23,285,315,245,916,127,739,1399,607,918,1107,2440,1097,2495,5542
411390,Cueros preparados después del curtido o del secado y cueros y pieles apergaminados; de antílopes; ...,0,575,540,828,2177,4,63,50,19,35,508,367,960,1842,1975,2276,3197,3630,3647,5531
480890,"""Papel y cartón; rizados [""""crepés""""]; plisados; gofrados; estampados o perforados; en bobinas ...",950,577,491,449,509,470,335,347,360,221,102,468,744,1083,4786,8005,6996,5973,7052,5529
830160,Partes de candados; de cerraduras y de cerrojos; así como de cierres y de monturas cierre; ...,5084,8186,10023,10023,14160,18705,21638,17478,19967,21512,24829,22023,15740,12955,8649,6629,4240,3577,3400,5527
300450,"""Medicamentos; que contengan provitaminas; vitaminas; incl. los concentrados naturales; o sus ...",5517,6504,9158,13950,25547,27199,35594,34068,17699,24452,36010,27498,19663,11982,5521,3536,2759,3292,4056,5526
382000,Preparaciones anticongelantes y líquidos preparados para descongelar,4037,1680,6186,8551,3987,2931,4365,3417,8014,37245,32607,24939,10753,5141,4563,5240,4600,4902,3785,5512
841231,"""Motores neumáticos; con movimiento rectilíneo """"cilindros""""""",637,661,1333,2576,2760,3706,3485,2494,3368,4263,4088,3841,3765,3624,3294,4203,5110,6022,4263,5508
380290,Kieselguhr activado y demás materias minerales naturales activadas; negro de origen animal; ...,1310,1481,1700,1983,2302,2425,1632,1738,1346,1796,2378,1823,3985,6987,6597,5184,5261,5222,2169,5499
292690,"""Compuestos con función nitrilo (exc. acrilonitrilo; 1-cianoguanidina """"diciandiamida""""; fenproporex ...",9229,2061,2011,5202,2335,12122,4319,1645,1037,5515,63372,68798,32760,3324,832,2012,4325,9779,3647,5497
282550,Óxidos e hidróxidos de cobre,104,192,220,129,109,288,98,540,234,580,2278,653,1363,1675,9806,5222,3417,4884,2650,5475
844250,Caracteres de imprenta; clisés; planchas; cilindros y demás elementos impresores; piedras litográficas; ...,2030,2915,2682,3124,4090,4603,3661,3214,5298,5632,6704,6547,4714,5505,4826,6119,5080,4454,4223,5469
340120,Jabón en copos; en gránulos; en polvo; en pasta o en disolución acuosa,1761,2209,3404,5284,2588,3127,4215,8139,4266,10354,11757,9152,19607,16037,5641,1955,962,1611,1598,5468
750110,Matas de níquel,31389,36766,65350,71100,94002,169762,106295,63958,193748,247450,184732,157701,1404,0,0,0,0,0,250,5468
401031,Correas de transmisión; sin fin; estriadas; de sección trapezoidal; de circunferencia exterior ...,957,1288,1627,1591,2141,2396,5109,2610,3326,4912,4928,4327,3682,4728,6159,5475,5184,4573,3855,5452
292211,Monoetanolamina y sus sales,616,884,1639,1125,1628,1413,2719,4611,2656,3112,1567,1447,751,672,618,631,301,130,251,5444
030431,"""Filetes frescos o refrigerados de tilapia """"Oreochromis spp.""""""",0,0,0,0,0,0,0,0,0,0,80,506,421,1042,6371,4448,3414,4866,5260,5437
846024,Rectificadoras para el acabado de metal; de control numérico (exc. De la superficie plana; ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2459,3021,3991,3936,5434
848240,Rodamientos de agujas,2053,2019,2982,3788,4101,4651,4900,5912,6551,7163,7194,6373,6509,5061,4096,5560,11109,8143,4597,5434
520299,Desperdicios de algodón (exc. desperdicios de hilados e hilachas),500,396,598,698,1409,3575,5033,5600,306,255,892,492,440,221,478,601,232,448,7403,5426
842620,Grúas de torre,9,0,364,246,323,1073,851,37,242,42,6192,8331,13863,5458,14127,740,4199,8595,2080,5413
300410,"""Medicamentos; que contengan estreptomicinas o derivados de estos productos; incl. en compuestos ...",5588,2535,3815,4255,6866,4390,1546,2159,1439,1686,2218,2583,2419,2151,2070,1965,2340,3120,4338,5407
210320,Ketchup y demás salsas de tomate,4405,1570,1945,2349,2740,2868,3511,2688,2550,2737,2546,2244,2808,2815,3243,4850,6388,3523,4266,5402
283990,Silicatos; incl. silicatos comerciales de los metales alcalinos (excepto los silicatos de sodio),170,447,538,1342,1112,3083,3510,2738,2964,4454,3358,3527,3706,4744,2899,4305,4210,3864,4930,5399
843069,Máquinas y aparatos para explanar; no autopropulsados; n.c.o.p.,22095,33528,38877,39994,57271,38361,13656,5366,7302,10264,8823,7715,8636,4567,5214,5639,4489,3394,3500,5386
382370,Alcoholes grasos industriales,122,222,203,94,222,241,3909,4059,10568,12511,9698,8453,10221,5763,4718,5935,4928,4454,3649,5386
871680,Vehículos de mano y otros vehículos no automóviles (exc. remolques para cualquier vehículo),1054,1541,3917,2289,2661,4677,24518,13430,8654,9592,9070,7156,7018,6119,7355,8754,7132,5574,4489,5381
961310,Encendedores de gas no recargables; de bolsillo,1505,1619,2467,5748,7732,9829,8411,4069,7128,7411,11546,7930,10519,7734,6022,5585,6607,5605,3752,5378
151329,Aceites de almendra de palma o babasú y sus fracciones; incl. refinados; sin modificar químicamente,227,140,123,89,100,302,387,181,325,330,406,913,750,761,615,3387,945,593,1582,5357
240399,"""Tabaco de mascar; rapé y demás tabacos elaborados y sucedáneos del tabaco elaborados; y tabaco ...",9057,8636,10620,10066,15040,15701,20305,16473,21482,22592,23201,22044,44307,19369,17550,23234,19999,16126,13149,5353
360200,Explosivos preparados (excepto la pólvora),3731,5751,6794,7457,8021,3912,2379,2860,3489,6132,5976,3584,6455,5753,7200,10309,9821,8322,6766,5352
490890,Calcomanías de cualquier clase (exc. vitrificables),416,517,806,2810,3049,2226,3085,1865,1671,1498,1409,1464,2216,3011,2559,3621,4331,3391,5926,5342
940140,Asientos transformables en cama (exc. material de acampada o de jardín; así como muebles para ...,1023,1658,2108,2598,5423,5811,7032,4874,5653,4082,4643,5068,3467,3589,3366,2427,3509,3468,4439,5339
080232,Nueces frescas o secas; sin cáscara,3109,3841,6080,5490,4175,2529,1471,554,2135,2678,3098,3734,2229,5358,2235,1429,5210,6445,5235,5335
280120,Yodo,390,480,209,1433,1470,3587,402,2512,2739,9546,8925,9687,7391,3653,2546,2006,3211,3660,4142,5334
580620,Cintas de materia textil; tejidas; con un contenido de hilos de elastómeros o de hilos de caucho ...,356,652,714,1287,1602,1745,2228,2519,3869,4573,4066,3930,3787,3374,3474,4689,4892,3622,5721,5332
320300,Materias colorantes de origen vegetal o animal; incluidos los extractos tintóreos (excepto ...,2393,2578,3071,2969,2752,2764,4449,4443,6801,7016,8417,8864,5359,6647,10852,7189,8147,5086,4996,5322
600624,"""Tejidos de punto; de anchura > 30 cm; de algodón; estampados (exc. tejidos de punto por urdimbre; ...",4,7,139,336,308,99,314,390,722,690,648,571,429,435,489,684,860,1111,1678,5309
550320,Fibras discontinuas de poliésteres; sin cardar; peinar ni transformar de otra forma para la ...,1881,8233,7210,7439,8369,14382,13578,5273,7907,5495,5547,1267,679,1399,1407,1011,5831,4562,2311,5307
392030,Placas; láminas; hojas y tiras; de polímeros no celulares de estireno y sin esfuerzo; estratificación ...,1466,1869,2984,4639,4152,5110,4544,3685,3835,3735,2435,2962,1809,1825,2615,1731,2218,3781,1846,5303
284310,Metal precioso en estado coloidal,19,52,0,168,755,847,2323,2646,6194,9599,10358,12117,6766,6023,7225,5308,6264,4299,3374,5293
843790,Partes de máquinas para limpieza; clasificación o cribado de semillas; granos u hortalizas ...,1188,1682,3124,2618,2917,3245,3636,3780,3833,4700,9020,5014,4234,3358,4164,5633,4447,4975,4537,5271
902140,Audífonos (exc. sus partes y accesorios),11,177,263,9,34,1073,91,55,68,2113,596,441,4012,4033,3344,6222,2287,4057,4022,5270
850161,"""Generadores de corriente alterna """"alternadores""""; de potencia <= 75 kVA (exc. ​​Generadores ...",614,825,1542,4153,3023,1659,4689,4618,2843,6045,9279,13681,8391,16082,18526,25850,13822,5581,3325,5254
901820,Aparatos de rayos ultravioletas o infrarrojos para uso médico,83,44,69,142,235,225,390,204,539,888,236,486,398,536,656,826,2082,4557,3636,5254
900110,Fibras ópticas; haces y cables de fibras ópticas (exc. cables constituidos por fibras ópticas ...,7005,1497,183,1981,3827,7592,5715,2045,6473,13620,16800,12479,4161,4198,6823,5435,5585,5025,9296,5251
520852,Tejidos de algodón; con un contenido de algodón >= 85% en peso; de peso > 100 g/m² pero <= ...,1776,3204,4722,3684,3148,3881,3493,3469,4652,4811,5168,5419,10350,11190,10979,8978,6815,3871,1682,5241
282911,Cloratos de sodio,0,11,31,0,46,379,857,7,1021,9,3,0,0,308,2366,3778,3726,7220,8185,5235
010129,Caballos vivos (excepto los de pura raza para reproducción),0,0,0,0,0,0,0,0,0,0,1002,1338,1347,1875,1882,2657,1747,2215,2662,5231
852859,Monitores; sin aparatos receptores incorporados (exc. principalmente para usar en máquinas ...,0,0,0,0,0,277,880,513,391,926,1289,2320,2375,3179,1962,9657,26220,14369,7093,5229
261000,Minerales de cromo y sus concentrados,1695,6,3703,15078,7726,16591,12135,7287,9062,10900,4216,186,2214,261,13412,13805,9605,2051,13198,5223
210120,Extractos; esencias y concentrados de té o de yerba mate y preparaciones a base de estos extractos; ...,168,430,158,164,251,2220,2676,2600,2849,2981,3997,6437,2092,411,271,290,516,1065,1544,5200
841381,Bombas para líquidos; accionadas mecánicamente (exc. así como bombas de las subpartidas 8413.11 ...,1883,2819,2486,2772,3364,3878,3886,3698,3286,4688,4672,4666,8645,5150,8471,5053,6465,5983,3948,5190
040630,Queso fundido (exc. rallado o en polvo),2872,2923,4172,5399,7351,10463,14673,12825,10354,7376,4742,5895,3864,3692,6431,7183,6524,4302,3226,5168
620462,"""Pantalones largos; pantalones con peto; pantalones cortos """"calzones"""" y """"shorts""""; de algodón; ...",43230,50930,60670,51915,34905,20239,7769,5087,5576,5811,5883,7194,5908,5591,4652,5629,5700,6496,5277,5155
740200,Cobre sin refinar; ánodos de cobre para refinado electrolítico,0,0,0,0,7078,0,22977,11,4,1,10,25,282,1,1,238,3,2,110,5155
701919,"""Tortas de fibra de vidrio """"tortas textiles"""" y hebras de fibra de vidrio cortadas de una ...",627,590,594,1410,2109,2506,3690,2523,4670,5058,4298,3268,4094,4886,4045,4810,5443,4685,4122,5144
382440,Aditivos preparados para cementos; morteros u hormigones,292,1031,712,867,1312,1809,1891,1332,2412,3023,4219,4755,7388,10367,9942,8475,6969,5566,3404,5143
903290,Partes y accesorios de instrumentos y aparatos para regulación o control; n.c.o.p.,3641,3532,2041,3889,4226,4464,5777,4786,7503,9053,14148,10901,11112,6709,5774,6289,4180,4439,4565,5113
