Código,Descripción del producto,Valor importado en 2002,Valor importado en 2003,Valor importado en 2004,Valor importado en 2005,Valor importado en 2006,Valor importado en 2007,Valor importado en 2008,Valor importado en 2009,Valor importado en 2010,Valor importado en 2011,Valor importado en 2012,Valor importado en 2013,Valor importado en 2014,Valor importado en 2015,Valor importado en 2016,Valor importado en 2017,Valor importado en 2018,Valor importado en 2019,Valor importado en 2020,Valor importado en 2021
460120,Esterillas; esteras y cañizos; de materia vegetal; tejidos o paralelizados en forma plana,200,347,805,323,1727,1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460122,"""Esterillas y biombos; de """"ratán"""" plateado; platelminto o unidos en paralelo""",0,0,0,0,0,0,47,16,13,29,30,18,0,10,18,28,49,11,0,0
441293,Madera chapada y madera estratificada similar; que contengan; por los menos; un tablero de ...,875,922,934,807,1189,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441121,Tableros de fibra de madera u otras materias leñosas; incl. aglomeradas con resinas o demás ...,31251,41306,57898,57558,73362,42827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441223,Madera chapada y madera estratificada similar; que contengan; por los menos; una hoja externa ...,1153,1440,3192,4821,4263,1606,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441032,"""Tableros de partículas y tableros similares; de madera u otras materias leñosas; incl. aglomeradas ...",3449,2568,4197,2688,6058,5589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440690,"""Traviesas """"durmientes"""" de madera para vías férreas o simil.; impregnadas""",10401,8196,4171,6282,8330,11871,12510,8611,7346,11908,14169,11831,0,8407,10630,12611,11992,0,0,0
440710,Madera de coníferas; aserrada o desbastada longitudinalmente; cortada o desenrollada; incl. ...,180562,203362,248648,318172,330124,377502,352548,221202,254145,274645,314392,329821,341700,364538,371345,407789,433536,332010,358618,0
440722,Virola; imbuia y balsa; cortadas o desenrolladas; de espesor > 6 mm (exc. cepilladas; lijadas ...,0,0,0,0,0,0,39158,16060,12893,21050,18723,14079,12608,15642,5880,5782,5453,3417,1788,0
440724,"""""""Virola""""; """"mahogany"""" """"Swietenia spp.""""; """"imbuia"""" y balsa; aserradas o desbastadas longitudinalmente; ...",14045,16262,21111,25081,23660,26131,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410120,"""Todo cueros y pieles de bovino """"; incl. Búfalo""""; o de equino; depilados o no; una sola pieza; ...",5200,6113,5716,2328,2542,2498,2438,1319,2452,1853,3692,6201,5543,5556,2230,2254,1641,0,0,0
401029,Las demas correas transportadoras o de transmision ; de caucho vulcani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401210,Neumaticos recauchutados.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410511,Pieles depiladas de ovino; con precurtido vegetal.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410520,Pieles depiladas de ovino; apergaminadas o preparadas despues del curtido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410691,"""Cueros y pieles; depilados; de antílopes; corzos; gamuzas; renos; alces; elefantes y demás ...",2,45,25,0,51,21,1,0,26,0,0,0,0,51,54,31,29,0,0,0
420400,Artículos para usos técnicos; de cuero natural cuero regenerado,1526,1545,1622,1941,1922,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420690,"""Manufacturas de tripa; vejigas o tendones (exc. """"catgut"""" estéril y ligaduras estériles simil. ...",39,19,14,17,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430180,Peletería en bruto; enteras; con o sin cabeza; cola o patas (exc. ??de visón; de cordero - ...,27,22,13,21,17,17,7,7,22,5,0,2,0,25,1,0,2,0,0,0
440392,"""Madera de haya """"Fagus spp.""""; en bruto; incl. descortezada; desalburada o escuadrada (exc. ...",16,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481430,Papel para decorar y revestimientos simil. de paredes; constituidos por papel revestido en ...,100,67,42,89,80,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482311,Papel autoadhesivo; en bandas o en rollos.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500200,Seda cruda (sin torcer),101,24,39,30,72,72,82,72,45,145,136,150,0,389,405,394,425,318,0,0
500310,Desperdicios de seda; incl. los capullos no aptos para el devanado; desperdicios de hilados ...,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500400,Hilados de seda (excepto los hilados de desperdicios de seda) sin acondicionar para la venta ...,425,344,297,356,212,397,257,232,228,456,231,142,95,349,230,159,132,0,0,0
510129,Lana desgrasada; sin carbonizar; sin cardar ni peinar (exc. lana esquilada),46,146,0,190,0,714,751,603,349,698,527,761,0,100,0,0,0,0,0,0
510400,Hilachas de lana o pelo fino u ordinario,2,0,5,7,44,39,120,0,24,0,0,0,0,4,2,0,0,0,0,0
510539,Pelo fino; cardado o peinado (exc. lana y pelo de cabra de Cachemira),91,110,120,57,6,12,13,13,12,5,83,538,0,128,23,120,48,0,0,0
510540,Pelo ordinario cardado o peinado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510620,Hilados de lana cardada; con un alto contenido de lana; pero < 85% en peso (exc. acondicionados ...,1023,901,927,2245,2009,1909,1264,2145,1439,675,1139,1391,0,734,1740,3123,984,0,0,0
470419,Pasta química de madera distinta de la de coníferas; al sulfito; cruda (exc. pasta para disolver),0,0,5,96,642,92,40,0,1,0,0,0,0,0,1,0,0,0,0,0
470421,Pasta química de madera de coníferas; al sulfito; semiblanqueada o blanqueada (exc. pasta para ...,1762,1294,647,146,275,11,207,6,0,499,172,20,0,32,17,33,29,0,0,0
470693,"""Pasta de materias fibrosas celulósicas; semiquímicas (exc. de madera y de línter de algodón; ...",36,19,16,84,141,0,0,0,0,0,0,0,0,83,764,2024,1474,0,0,0
480830,Papel y cartón corrugados; incluso revestidos por encolado; rizados (crepés); plisados; gofrados; ...,7167,7070,9212,9786,10026,9221,9722,9067,10618,9964,0,0,0,0,0,0,0,0,0,0
480570,Los demas papeles y carton; gramaje entre 150 y 225 g/m2.; ambos exclu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481410,Papel para decorar y revestimientos similares de paredes; papel para vidrieras : Papel granito ...,13,14,23,13,7,10,0,0,1,7,0,0,0,0,0,0,0,0,0,0
630649,Colchones neumáticos de materia textil (exc. de algodón),36,150,54,12,36,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630229,Ropa de cama de materia textil; estampada (exc. de algodón y de fibras sintéticas o artificiales; ...,85,147,151,31,319,11344,4083,405,1127,3305,1462,52,13,20,161,117,26,52,340,0
640691,Partes de calzado; incluidas las partes superiores fijadas a las palmillas distintas de la ...,730,364,122,220,443,209,131,46,4,42,0,0,0,0,0,0,0,0,0,0
611720,Corbatas y lazos simil.; de punto,7,17,60,118,198,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611110,Prendas y complementosv de vestir; de punto; de lana o pelo fino; para bebés (exc. gorras),123,85,45,115,107,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611519,"""Calzas; """"panty-medias"""" y leotardos; de punto; de materia textil (exc. de fibras sintéticas; ...",953,1006,317,447,572,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720712,Productos intermedios de hierro o acero sin alear; con un contenido de carbono < 0;25% en peso; ...,67052,65352,49280,178526,258858,279431,415331,211118,81781,18061,456497,61416,32,44989,10311,20,655820,25899,87428,0
720250,Ferro-sílico-cromo,0,0,0,1,25,0,0,0,0,0,31,0,0,0,19,11,8,0,0,0
720219,Ferromanganeso; con un contenido de carbono <= 2% en peso,3703,2387,2957,5299,6963,2489,5108,14578,5286,26231,11199,10340,4912,8358,3066,2239,4767,1143,764,0
710811,Oro; incl. el oro platinado; en polvo; para uso no monetario,165,182,74,97,138,146,180,205,42,27,38,22,4,16,2,4,3,0,0,0
701092,Tapones; tapas y demas dispositivos de cierre sup. 0.33 i pero inferio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701094,Tapones; tapas y denas dispositivos de cierre inferior o igual a 0.15l,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701321,Vasos; jarros y demás recipientes de vidrio para beber; de cristal al plomo,20300,3709,2645,5377,2155,1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810294,Molibdeno en bruto; incl. las barras simplemente obtenidas por sinterizado,8,5,64,39,16,10,199,30,56,204,164,172,0,228,209,290,96,6,197,0
741700,Aparatos no eléctricos de cocción o de calefacción; de uso doméstico; y sus partes; de cobre ...,21,16,10,140,207,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750110,Matas de níquel,13,0,0,0,12,32,11,33,0,0,0,0,0,0,0,0,0,0,0,0
780200,Desperdicios y desechos; de plomo,181,252,67,10,32,219,30,547,1348,1099,231,7579,0,2,262,537,256,0,0,0
740312,"""Cobre refinado en forma de barras para alambrón """"wire-bars""""""",163,32,0,193,2,9,0,3,0,0,53,317,0,41,80,0,0,0,0,0
810730,Desperdicios y desechos; de cadmio (exc. cenizas y residuos que contengan cadmio),0,0,15,0,0,0,16,0,0,0,0,0,0,0,28,1,1,0,0,0
811020,Desperdicios y desechos; de antimonio (exc. cenizas y residuos que contengan antimonio),0,4,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811219,Manufacturas de berilio; n.c.o.p.,16,261,31,38,54,82,81,18,4,31,42,44,0,49,110,178,336,74,0,0
811240,Vanadio y sus manufacturas; n.c.o.p.; desperdicios y desechos; de vanadio (exc. cenizas y residuos ...,0,5,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811259,Manufacturas de talio; n.c.o.p.,0,48,12,4,6,0,23,83,648,576,148,13,0,98,49,91,157,0,0,0
811291,Los demas metales en bruto; desperdicios y desechos; polvo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840110,Reactores nucleares [Euratom],0,4,13,0,7,1,5,6,8,0,1,0,0,30139,0,0,0,0,0,0
740100,Matas de cobre; cobre de cementación (cobre precipitado),0,0,0,0,0,0,294,0,5453,28143,12507,31170,5483,2139,15038,9879,3421,0,0,0
740110,Matas de cobre,218,247,21,104,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722694,"""Productos planos de aceros aleados; distinto del acero inoxidable; de anchura < 600 mm; laminados ...",4889,4358,4733,3326,984,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721310,"""Alambrón de hierro o acero sin alear; enrollado en espiras irregulares """"coronas""""; con muescas; ...",3,0,2,0,6,0,39,0,21,63,19,0,0,0,66,22,17,0,0,0
721041,Productos planos de hierro o acero sin alear; de anchura >= 600 mm; laminados en frío o en ...,1249,1082,961,2209,4884,5199,4543,932,706,740,2739,1224,1965,1918,1106,1404,317,0,0,0
271390,Residuos de los aceites de petróleo o de mineral bituminoso (exc. coque y betún de petróleo),33,106,182,1829,2169,2599,2879,1931,3067,6892,2177,2489,0,7307,3629,850,1239,2740,1502,0
281630,Oxido; hidroxido y peroxido de bario.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284800,Fosfuros; aunque no sean de constitución química definida; excepto los ferrofósforos,1008,524,347,491,624,618,489,291,731,849,528,1150,0,667,305,70,211,17,20,0
283719,Cianuros y oxicianuros (exc. de sodio),282,356,524,192,674,635,777,1160,701,1253,1075,803,653,1288,1592,924,907,877,599,0
283800,Fulminatos; cianatos y tiocianatos,481,259,478,423,426,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283920,Silicatos de potasio; incl. los silicatos comerciales,166,175,155,241,258,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283523,Fosfato de trisodio,315,281,318,322,334,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282540,Óxidos e hidróxidos de níquel,1159,1267,1106,971,1982,2820,2386,1310,2880,2878,1852,1608,724,1552,1099,1137,1065,126,1115,0
282736,Cloruro de cinc,540,489,736,748,901,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282738,Cloruro de bario.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291910,"""Tris """"2;3-dibromopropil"""" fosfato""",0,0,0,0,0,0,8,0,5,3,7,394,0,0,11,0,6,0,0,0
291635,Ácidos monocarboxílicos acíclicos no saturados y ácidos monocarboxílicos cíclicos; sus anhídridos; ...,109,144,181,220,290,4172,13816,7004,499,158,0,0,0,0,0,0,0,0,0,0
292111,Mono-; di- o trimetilamina y sus sales,366,219,332,323,261,78,851,1193,1664,2978,4077,2533,801,438,679,1620,2642,3146,2882,0
292221,Ácidos aminonaftolsulfónicos y sus sales,181,517,480,686,685,799,1290,372,1199,789,869,1610,2859,2507,1531,1183,1860,1141,376,0
292244,"""Tilidina """"DCI"""" y sus sales""",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290319,"""Derivados clorados saturados de los hidrocarburos acíclicos (exc. clorometano """"cloruro de ...",99,93,55,52,107,128,126,96,106,90,823,2339,2959,2494,2738,2733,2723,2588,2152,0
290346,Derivados halogenados de los hidrocarburos : Derivados halogenados de los hidrocarburos acíclicos ...,223,210,230,86,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290351,Derivados halogenados de los hidrocarburos : Derivados halogenados de los hidrocarburos ciclánicos; ...,147,174,296,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290389,"""Derivados halogenados de los hidrocarburos ciclánicos; ciclénicos o cicloterpénicos (exc. ...",0,0,0,0,0,0,0,0,0,0,3244,2938,2644,2804,1285,1135,206,5,0,0
291523,Acetatos de cobalto,2438,1576,4908,3545,2388,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381230,Preparaciones antioxidantes y demás estabilizantes compuestos para caucho o plástico,27087,25305,31122,32271,38578,39376,44289,50073,58813,71075,77357,79380,73133,81930,93410,93319,101308,94490,81327,0
382600,Biodiésel y sus mezclas; sin aceites de petróleo o de mineral bituminoso o con un contenido ...,0,0,0,0,0,0,0,0,0,0,1,108,862,15963,4312,222,294,0,0,0
370510,Placas y películas; fotográficas; impresionadas y reveladas; para la reproducción offset (exc. ...,3111,1391,910,1637,341,201,105,322,369,87,50,62,45,163,191,151,181,125,194,0
370690,"""Películas cinematográficas """"filmes""""; impresionadas y reveladas; con registro de sonido o ...",78,46,58,20,103,12,26,12,16,8,23,22,0,32,7,3,3,6,0,0
400130,Balata; gutapercha; guayule; chicle y gomas naturales análogas; en formas primarias o en placas; ...,131,130,105,176,247,556,1422,421,299,124,139,237,28,30,63,32,18,12,32,0
400930,Tubos de caucho vulcanizado; sin endurecer; reforzados o combinados de otro modo solamente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400920,Tubos de caucho vulcanizado; sin endurecer; reforzado o combinado solamente con metal; sin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392093,Placas; láminas; hojas y tiras; de resinas amínicas no celulares y sin esfuerzo; estratificación ...,4023,1517,559,1022,1320,391,211,299,72,100,57,58,97,93,68,31,38,23,0,0
392041,Placas; hojas; peliculas; bandas y laminas de polimeros de cloruro de vinilo; rigidos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293030,Mono-; di- o tetrasulfuros de tiourama,219,342,392,253,262,467,696,832,1317,1048,1236,1034,0,1445,1508,1503,1606,1116,1062,0
293221,Compuestos heterocíclicos con heteroátomo(s) de oxígeno exclusivamente : Lactonas : Cumarina; ...,1201,1489,1415,1702,2224,2374,3093,3122,3124,2928,0,0,0,0,0,0,0,0,0,0
292520,Iminas y sus derivados; sales de estos productos,9950,19688,12173,17015,25725,18440,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300110,Glándulas y demás órganos para usos opoterápicos; desecados; incl. pulverizados,29,54,54,56,38,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293710,Hormonas del lobulo anterior de la hipofisis y similares; y sus derivados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293712,Insulina y sus sales,11902,19078,17873,16283,11357,9510,11190,5136,2438,5731,14988,17480,315,17431,10359,23201,17001,65,6,0
293792,Estrogenos y progestogenos.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293799,Las demas hormonas y sus derivados; esteroides utilizados como hormona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293961,"""Ergometrina """"DCI"""" y sus sales""",332,258,263,360,268,382,22,52,53,30,63,45,0,81,34,50,88,46,55,0
340410,Cera de lignito modificado químicamente,145,150,97,63,249,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350211,"""Ovoalbúmina seca """"p.ej. en hojas; escamas; cristales; polvos""""""",360,143,431,1015,1404,1316,241,391,731,646,1217,1449,0,972,1032,933,775,0,948,0
350290,Albúminas; albuminatos y demás derivados de las albúminas (excepto la albúmina de huevo y albúmina ...,88,112,74,141,116,199,39,132,630,358,305,552,79,653,631,73,330,0,0,0
360500,Fósforos (cerillas) (excepto los artículos de pirotecnia de la partida 3604),18,193,422,533,766,948,1408,1338,1490,1976,1775,1829,0,2873,2020,1023,841,305,337,0
370210,Películas en rollos; sensibilizadas; sin impresionar; para rayos X (exc. de papel; de cartón ...,22612,23665,25586,39048,42923,47840,77120,102125,112344,91971,99855,142046,123406,87583,50917,36044,20523,16818,14830,0
370220,Películas autorrevelables en rollos; sensibilizadas; sin impresionar,213,348,220,197,161,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370242,Películas fotográficas en rollos; sensibilizadas; sin impresionar; sin perforar; de anchura ...,16056,52952,85020,93976,102971,72829,2791,2004,626,7324,6129,2467,570,4273,3870,4999,5270,0,1072,0
210420,Preparaciones para la alimentación infantil o para usos dietéticos que consistan en una mezcla ...,53,1972,1759,758,21,180,157,14,3,96,142,71,113,45,19,22,16,0,0,0
220590,Vermut y demás vinos de uvas frescas preparados con plantas o sustancias aromáticas; en recipientes ...,41,19,1,1,1,13,6,5,6,1,10,48,29,42,20,5,15,0,0,0
240110,Tabaco; sin desvenar o desnervar,3477,6902,8385,11637,9898,14568,27863,18574,18340,18417,13046,17395,0,9826,6681,8721,1306,0,0,0
230630,"""Tortas y demás residuos sólidos de la extracción de materias grasas o aceites vegetales; de ...",395,137,383,560,701,939,991,592,204,132,0,0,0,0,58,0,0,0,0,0
251311,"""Piedra pómez; en bruto o en trozos irregulares; incl. la quebrantada """"grava de piedra pómez ...",1929,2389,2801,3302,1948,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251512,Mármol y travertinos; simplemente troceados; por aserrado o de otro modo; en bloques o en placas ...,2132,2715,2074,2272,2168,1848,2153,982,1156,2571,2145,1249,707,1651,597,425,763,471,169,0
251621,Arenisca; en bruto o desbastada (exc. con las características de adoquines; bordillos de aceras; ...,2,9,1,33,31,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240130,Desperdicios de tabaco,1129,2821,2031,2087,427,5212,7456,6131,6910,7414,6885,4532,0,3857,7568,5536,4957,2487,3304,0
240290,"""Cigarros """"puros""""; incl. despuntados; cigarritos """"puritos"""" y cigarrillos; exclusivamente ...",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240319,Tabaco para fumar; incluso con sucedáneos de tabaco en cualquier proporción (sin agua; tabaco ...,0,0,0,0,0,0,0,0,0,0,97,31,0,55,219,194,572,0,747,0
252510,"""Mica; en bruto o exfoliada en hojas o en laminillas irregulares; desperdicios de mica ["""" ...",22,11,10,33,24,14,566,71,55,77,32,18,0,65,140,146,123,40,0,0
260112,"""Minerales de hierro y sus concentrados; aglomeradas (exc. piritas de hierro tostadas """"cenizas ...",2216,727,22813,36433,22877,19017,70269,36424,120081,165058,103805,77935,113377,75525,83501,70066,70602,0,0,0
261310,Minerales de molibdeno y sus concentrados; tostados,120,0,1563,11009,5164,16195,50034,1098,674,3184,513,1077,0,207,3943,4381,6378,1523,2113,0
262090,Las demas cenizas y residuos (excepto de siderurgia) que contengan metal o compuestos meta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200320,Hongos y trufas; preparados o conservados (excepto en vinagre o en ácido acético) : Trufas,54,45,52,42,35,61,135,69,51,52,0,0,0,0,0,0,0,0,0,0
160415,Preparaciones y conservas de caballa; enteros o en trozos (exc. picados),235,76,289,228,41,33,56,33,25,31,34,43,18,53,136,167,130,19,0,0
160430,Preparaciones y conservas de pescado; caviar y sus sucedáneos preparados con huevas de pescado ...,627,726,784,938,972,826,1142,1040,1236,1502,0,0,0,0,0,0,0,0,0,0
160562,Los erizos de mar; preparados o conservados (sin ahumar),0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0
170111,Azúcar de caña o de remolacha y sacarosa químicamente pura; en estado sólido : Azúcar en bruto ...,650,1255,18707,2015,13800,209,265,259,409,883,0,0,0,0,0,0,0,0,0,0
100820,Alforfón; mijo y alpiste; los demás cereales : Mijo,1316,1467,983,1321,1558,1947,2046,1784,1298,1905,0,0,0,0,0,0,0,0,0,0
120590,"""Semillas de nabo """"nabina"""" o de colza con alto contenido de ácido erúcico """"de las que se ...",124876,169966,139427,38791,136,192,216,41,14,13,58,138,0,0,1,0,0,0,118,0
120721,Semilla de algodón; para siembra,0,0,0,0,0,0,0,0,0,0,0,9657,13903,12313,7213,12186,18126,8264,14523,0
121010,"""Conos de lúpulo; frescos o secos (exc. quebrantados; molidos o en """"pellets"""")""",0,2,4,1,3,21,0,11,23,2,15,0,0,7,1,7,15,0,20,0
121210,Algarrobas y sus semillas; frescas; refrigeradas; congeladas o secas; incl. pulverizadas,330,630,206,272,221,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152200,Degrás; residuos procedentes del tratamiento de grasas o ceras; animales o vegetales,3702,3023,760,223,260,404,692,131,55,19,6,10,0,10,15,19,12,0,94,0
140190,"""Caña; junco; mimbre; rafia; paja de cereales; limpiada; blanqueada o teñida; corteza de tilo ...",310,199,299,285,345,368,215,344,309,195,341,238,0,247,302,400,404,15,0,0
150590,Las demas sustancias grasas derivadas; incluida la lanolina.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050590,Pieles y demás partes de ave; con sus plumas o plumón; plumas y partes de plumas; incl. recortadas; ...,388,382,78,18,9,28,116,96,239,567,393,464,0,460,257,227,291,0,0,0
060410,Follaje; hojas; ramas y demás partes de plantas; sin flores ni capullos; y hierbas; musgos ...,341,218,526,628,827,432,1185,1195,749,913,0,0,0,0,0,0,0,0,0,0
070110,"""Patatas """"papas"""" para siembra""",5428,3657,4216,6023,7089,3958,2373,3248,4052,3578,3167,1401,637,0,0,1,14,0,0,0
070690,Remolachas para ensalada; salsifíes; apionabos; rábanos y raíces comestibles; frescas o refrigeradas ...,394,345,300,285,353,174,122,71,51,33,26,27,21,56,4,57,59,0,117,0
070952,Trufas; frescas o refrigeradas,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
060120,"""Bulbos; cebollas; tubérculos; raíces y bulbos tuberosos; turiones; rizomas; en vegetación ...",146,89,436,676,478,483,89,16,0,0,0,0,0,0,0,7,0,0,0,0
071130,Alcaparras conservadas provisionalmente; p.ej.; con gas sulfuroso o con agua salada; sulfurosa ...,657,617,307,181,307,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
071339,"""Alubias secas """"Vigna y Phaseolus""""; aunque estén mondadas o partidas (exc. ??judías de las ...",375,164,17,35,30,49,72,39,5,315,1585,9,0,7,13,99,284,0,0,0
080121,Nueces del Brasil; frescas o secas; con cáscara,0,16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
080122,Nueces del Brasil; frescas o secas; sin cáscara,18,42,40,54,0,0,6,5,19,0,57,144,0,162,409,1,588,0,0,0
091010,Jengibre; azafrán; cúrcuma; tomillo; hojas de laurel; curri y demás especias : Jengibre,104,149,145,182,195,222,163,211,286,423,0,0,0,0,0,0,0,0,0,0
090500,Vainilla,1093,107,67,128,236,43,91,42,51,93,0,0,0,0,0,0,0,0,0,0
090510,Vainilla; sin triturar ni pulverizar,0,0,0,0,0,0,0,0,0,0,50,12,0,7,2,1,3,0,0,0
091050,Curry,61,63,88,76,84,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
080261,Nueces de macadamia; frescas o secas; con cáscara,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,62,0,0,0
030223,"""Lenguados """"Solea spp.""""; frescos o refrigerados""",3,0,0,0,0,9,9,8,8,1,8,7,0,21,14,18,0,0,0,0
030271,"""Tilapia fresca o refrigerada """"Oreochromis spp.""""""",0,0,0,0,0,0,0,0,0,0,92,368,232,438,99,24,6,0,0,0
030312,"""Salmones del Pacífico (excluido el salmón rojo; """"rojo salmón"""") congelados""",0,0,0,0,0,0,0,0,0,0,2250,29,0,1595,3045,1259,1327,497,0,0
030339,"""Peces planos """"Pleuronectidae; Bótidos; Cynoglósidos; Soleidae; Escoftálmidos y Citáridos"""" ...",28,0,13,117,29,13,13,27,6,34,1,11,0,0,0,0,0,0,0,0
030345,Atún del Atlántico y el atún rojo del Pacífico (Thunnus thynnus; Thunnus orientalis) congelados,0,0,0,0,15,1,0,0,0,0,0,0,0,26,0,467,0,0,0,0
030349,"""Atún congelado del género """"Thunnus"""" (sin Thunnus alalunga; Thunnus albacares; Thunnus obesus; ...",6,6,7,13,7,314,654,182,136,659,0,87,0,33,19,1016,32,0,0,0
030362,Pescado congelado (excepto los filetes y demás carne de pescado de la partida 0304) : Pez espada ...,0,0,0,0,0,0,40,33,100,86,0,0,0,0,0,0,0,0,0,0
030376,Pescado congelado (excepto los filetes y demás carne de pescado de la partida 0304) : Los demás ...,55,88,113,89,111,174,13,64,49,75,0,0,0,0,0,0,0,0,0,0
030389,Pescado congelado; nep,0,0,0,0,0,0,0,0,0,0,1159,2414,2148,4910,4028,3029,2846,2004,2089,0
030420,Filetes congelados,32483,52334,78242,95723,141091,175272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030432,"""Filetes frescos o refrigerados de bagre """"Pangasius spp. Silurus spp. Clarias spp. Ictalurus ...",0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0
030459,Pescado fresco o refrigerado de carne; incluso picada (sin todos los filetes; tilapia; bagre; ...,0,0,0,0,0,0,0,0,0,0,77,4,0,0,0,0,0,0,0,0
030483,"""Filetes congelados de pescado plano """"Pleuronectidae; Bótidos; Cynoglósidos; Soleidae; Escoftálmidos ...",0,0,0,0,0,0,0,0,0,0,26,664,1161,1625,519,534,606,0,0,0
030539,Filetes de pescado; secos; salados o en salmuera; sin ahumar (exc. ??tilapia; bagre; carpa; ...,0,0,0,0,0,0,0,0,0,0,78,330,0,69,102,94,450,0,0,0
030544,"""Fumado tilapia """"Oreochromis spp.""""; El bagre """"Pangasius spp. Silurus spp. Clarias spp. Ictalurus ...",0,0,0,0,0,0,0,0,0,0,3,93,0,80,0,0,0,0,0,0
030561,Arenque (Clupea harengus; Clupea pallasii); sólo salados o en salmuera (exc. ??filetes y vísceras),0,0,0,0,0,0,0,0,2,8,3,1,0,2,1,3,1,0,0,0
030563,"""Anchoas """"Engraulis spp.""""; (Exc. filetes y vísceras) salados o en salmuera""",13,22,16,30,10,79,13,15,6,5,21,1,0,3,27,2,25,0,0,0
030623,Crustáceos; incluso pelados; vivos; frescos; refrigerados; congelados; secos; salados o en ...,1674,3693,2358,4520,5421,26753,23648,18490,24351,14194,0,0,0,0,0,0,0,0,0,0
