Código,Descripción del producto,Valor exportado en 2002,Valor exportado en 2003,Valor exportado en 2004,Valor exportado en 2005,Valor exportado en 2006,Valor exportado en 2007,Valor exportado en 2008,Valor exportado en 2009,Valor exportado en 2010,Valor exportado en 2011,Valor exportado en 2012,Valor exportado en 2013,Valor exportado en 2014,Valor exportado en 2015,Valor exportado en 2016,Valor exportado en 2017,Valor exportado en 2018,Valor exportado en 2019,Valor exportado en 2020,Valor exportado en 2021
440929,Madera; incl; frisos para parqués; sin ensamblar; perfilados longitudinalmente con lengüetas; ...,0,0,0,0,0,1469,162,80,78,31,1351,2396,1244,1063,722,801,638,640,226,1168
390940,Resinas fenólicas; en formas primarias,129,251,186,662,392,444,508,207,129,195,554,711,706,639,625,628,1133,1264,830,1158
730439,Tubos y perfiles huecos; sin soldadura; de sección circular; de hierro o acero sin alear; distintos ...,44,69,71,51,318,1064,1363,381,1024,507,588,2174,2195,2622,503,862,416,506,931,1155
390769,"""Poli""""tereftalato de etileno""""; en formas primarias; con un índice de viscosidad < 78 ml/g""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,68,153,754,1151
260700,Minerales de plomo y sus concentrados,0,0,0,1337,238,0,7256,1674,2091,1503,2263,4039,6784,5743,1422,2061,1469,720,3006,1143
841181,Turbinas de gas; de potencia <= 5.000 kW,680,1010,900,734,3157,967,205,1200,1250,857,537,60,1980,1073,550,375,1130,1609,1009,1142
902110,Artículos y aparatos de ortopedia o para fracturas,280,292,318,684,721,606,1234,667,1036,1211,1411,952,1434,1404,1756,1883,2227,2115,1288,1141
860800,Material fijo de vías férreas o similares; aparatos mecánicos; incluso electromecánicos de ...,0,3,36,304,191,232,0,8,10,14,4,4,172,1616,56,60,104,59,243,1139
420222,"""Bolsos de mano """"carteras""""; incl. con bandolera o sin asas; con la superficie exterior de ...",212,3748,3031,3677,6403,10409,10431,11083,11154,14690,12935,7620,4912,2230,2219,2246,2388,355765,729,1137
071239,"""Setas y trufas secas; enteras; cortadas; en rodajas; quebradas o en polvo; pero sin otra preparación ...",1945,2241,2699,2323,3851,6162,4067,3909,6726,6527,4946,4323,6090,2550,2718,4009,2473,1989,1362,1132
854420,Cables y demás conductores eléctricos coaxiales; aislados,2600,989,458,869,880,604,684,654,916,1119,715,1843,1415,369,786,223,475,131,233,1132
870322,"""Automóviles de turismo; incl. los del tipo familiar """"break"""" o """"station wagon"""" y los de ...",48666,28999,11407,12536,7123,13629,37534,45693,77565,67542,29883,57190,58916,426,464,582,815,3618,812,1121
760612,"""Chapas y tiras; de aleaciones de aluminio; de espesor > 0;2 mm; cuadradas o rectangulares ...",254,19,58,1,103,248,727,282,47,10,1097,368,308,511,778,2519,2959,1517,920,1119
210410,Preparaciones para sopas; potajes o caldos,3669,3104,4031,4052,4890,5194,6396,3155,2594,2763,2479,2456,2642,3085,1466,1265,1056,755,1184,1115
850300,Partes identificables como destinadas; exclusiva o principalmente; a las máquinas de las p ...,164,276,1271,1551,1632,1084,2242,1380,4614,2370,3512,10146,2824,5123,1558,2436,2507,3098,3184,1115
392114,Placas; láminas; hojas y tiras; de celulosa celular regenerada; sin trabajar o trabajadas solo ...,5,0,0,0,0,10,8,4,532,972,824,740,669,541,703,634,731,908,660,1109
854190,Partes de diodos; de transistores y de dispositivos de material semiconductor simil.; partes ...,0,12,0,0,3,8,78,283,566,8,108,531,100,413,41,8,144,24,998,1105
853110,Avisadores eléctricos de protección contra robo o incendio y aparatos simil.,82,101,60,55,111,222,223,278,417,495,768,812,911,572,783,4063,2319,879,761,1102
151419,"""Aceites de nabo """"nabina"""" o colza con bajo contenido de ácido erúcico """"aceite fijo con un ...",0,66,267,233,793,1491,1616,504,221,301,548,1435,2078,733,1348,1509,1191,1398,1849,1101
420221,"""Bolsos de mano """"carteras""""; incl. con bandolera o sin asas; con la superficie exterior de ...",52,594,990,577,549,340,223,318,439,604,365,160,773,1292,1891,2382,1930,2292,2103,1100
901920,Aparatos de ozonoterapia; oxigenoterapia y aerosolterapia; aparatos respiratorios de reanimación ...,24,10,32,41,45,226,878,299,266,395,849,177,706,440,481,476,178,634,981,1098
852691,Aparatos de radionavegación,85,127,270,267,492,598,394,351,549,541,580,949,411,673,732,1198,944,1209,1411,1096
730729,Accesorios de tubería; de acero inoxidable (exc. moldeados; así como codos; curvas y manguitos ...,30,63,210,292,238,311,325,857,427,479,386,684,511,196,134,675,292,264,300,1089
871680,Vehículos de mano y otros vehículos no automóviles (exc. remolques para cualquier vehículo),152,155,53,412,388,999,1177,736,538,1086,644,1071,642,380,163,127,208,310,260,1083
392049,Placas; láminas; hojas y tiras; de polímeros de cloruro de vinilo no celular; con un contenido ...,230,216,248,214,342,137,448,3645,5857,5073,4544,5040,4852,4345,4484,1922,925,822,959,1080
481420,Papel para decorar y revestimientos simil. de paredes; constituidos por papel recubierto o ...,211,191,316,356,407,333,772,472,763,1014,976,970,951,661,735,696,931,866,711,1079
850153,Motores de corriente alterna; polifásicos; de potencia > 75 kW,250,69,91,129,10,405,1143,399,458,164,1134,251,1673,837,469,1471,823,1111,1128,1075
283522,Fosfato de monosodio o disodio,0,1,2,11,2,2,6,5,2,1,0,57,7,3,4,0,1,4,969,1072
081400,Cortezas de agrios (cítricos); melones o sandías; frescas; congeladas; secas o presentadas ...,282,479,433,524,609,445,886,795,868,1042,998,490,638,982,1033,1192,1322,861,1436,1069
940290,Mesas de operaciones; mesas de reconocimiento y demás mobiliario especial para medicina; cirugía; ...,10,49,44,51,89,113,24,90,44,476,260,570,199,254,48,117,324,55,285,1067
842691,Grúas concebidas para montarlas en un vehículo de carretera,0,7,11,6,180,41,208,515,413,1013,700,1125,3137,630,2408,1393,1633,940,441,1062
844332,Máquinas cuyas plataformas tengan una funcion de impresión; copia o transmisión; capaz de conectar ...,0,0,0,0,0,2128,901,1365,265,813,1202,991,1381,1895,397,938,582,1022,632,1049
030772,"""Congelados; incluso con cáscara; almejas; berberechos y arca """"familias Arcidae; Arcticidae; ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3044,2636,1850,2147,1048
842959,Palas mecánicas; excavadoras; cargadoras y palas cargadoras; autopropulsadas (exc. palas mecánicas ...,55,369,686,745,809,2763,2066,7207,7568,5212,2128,3767,6570,3377,6647,4859,1319,738,1059,1047
848071,Máquinas de moldear caucho o plástico por inyección (,1257,969,1351,634,1173,1365,2850,1070,866,1029,1344,736,1956,464,1218,1368,768,1379,1500,1047
820551,Herramientas de mano; de uso doméstico; no mecánicas; con parte operante de metal común; n.c.o.p.,351,2569,2624,2292,2384,4099,4919,5085,6944,4322,3763,2449,1918,861,735,876,889,774,846,1043
160556,Almejas; berberechos y arcas; preparados o conservados (excepto ahumado),0,0,0,0,0,0,0,0,0,0,8966,6922,9187,8381,4827,4099,3642,2373,1795,1040
841490,Partes de: bombas de aire o de vacío; compresores de aire u otros gases; ventiladores y campanas ...,831,1576,1295,2735,5512,1979,1878,3435,2850,4741,2100,6743,3732,2694,2587,2675,1982,2360,1500,1032
480591,"""Papeles y cartones; sin estucar ni recubrir; en bobinas """"rollos"""" de anchura > 36 cm o en ...",790,2550,994,1536,772,819,2242,2529,2593,3725,7684,2685,709,696,730,814,842,889,681,1031
390799,"""Poliésteres; saturados; en formas primarias (exc. plicarbonatos; resinas alcídas y poli""""tereftalato ...",299,168,80,185,19,72,119,49,160,361,1059,1417,1366,839,1030,1337,809,999,1149,1029
910221,"""Relojes de pulsera automáticos; incl. con contador de tiempo incorporado (exc. con caja de ...",103,1181,428,409,421,6152,8603,6835,9514,8244,5513,5528,2047,2101,2227,3633,4116,2704,506,1025
847141,Máquinas automáticas para tratamiento o procesamiento de datos; digitales; que incluyan en ...,2864,3984,1834,2671,4052,14459,11724,7822,15580,9818,8882,5462,2252,435,312,482,588,30688,239,1023
292019,"""Ésteres tiofosfóricos """"fosforotioatos"""" y sus sales; sus derivados halogenados; sulfonados; ...",0,0,0,0,0,1851,403,298,91,33,210,192,1084,115,737,694,322,874,344,1010
020712,Gallos y gallinas de especies domésticas; sin trocear; congelados,1973,134,205,1130,1098,469,814,1502,1216,1763,3160,1456,120,871,426,235,2094,1117,1677,1009
940360,Muebles de madera (exc. de los tipos utilizados en oficinas; cocinas o dormitorios; así como ...,3554,3711,4207,6799,4975,4353,6108,4030,2254,2663,2433,2225,1447,1581,994,840,890,538,380,1006
841381,Bombas para líquidos; accionadas mecánicamente (exc. así como bombas de las subpartidas 8413.11 ...,146,301,495,580,959,2621,908,1190,1713,2048,3027,3966,2856,1541,1366,1870,1585,1833,2966,1005
391722,Tubos rígidos; de polímeros de propileno; incl. con accesorios,1,14,11,618,223,24,171,112,199,343,920,706,1485,961,772,819,1063,1311,625,1001
850152,Motores de corriente alterna; polifásicos; de potencia > 750 W pero <= 75 kW,33,324,366,339,358,404,1116,603,510,694,468,2457,1135,385,477,573,310,304,244,992
842930,"""Traíllas """"scrapers"""" autopropulsadas""",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,989
560819,Redes de mallas anudadas; en paño o pieza; fabricadas con cordeles; cuerdas o cordajes; así ...,12,597,1108,1177,502,264,1979,1220,1621,3300,4205,3309,3093,1182,955,695,644,1144,906,986
760310,Polvo de aluminio; de estructura no laminar (exc. granalla de aluminio),37,30,166,236,497,985,954,867,1070,811,1483,973,1265,1325,1296,1206,1004,190,380,982
020422,"""Cortes """"trozos"""" de ovinos; sin deshuesar; frescos o refrigerados (exc. canales o medias ...",0,0,0,415,0,100,0,0,0,0,0,0,0,0,0,0,0,0,121,982
340211,Agentes de superficie orgánicos; aniónicos; incl. acondicionados para la venta al por menor ...,228,96,208,174,287,352,278,246,303,135,155,560,281,149,207,654,931,3133,1245,981
871160,Motocicletas; incl. ciclomotores; y velocípedos equipados con motor auxiliar; con motor eléctrico ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56,110,978
850610,Pilas y baterías de pilas; de dióxido de manganeso (exc. inservibles),275,3076,2865,4710,3871,4948,6501,1634,2280,1973,1319,362,132,151,27,5,66,27,16,976
690390,"""Retortas; crisoles; muflas; toberas; tapones; soportes; copelas; tubos; fundas; varillas y ...",164,249,355,401,534,773,899,800,1055,1137,1393,1497,1112,465,872,714,669,652,1001,975
847190,Lectores magnéticos y ópticos; máquinas para registro de datos sobre soporte en forma codificada ...,416,439,990,762,1371,2113,2830,10813,10635,2595,4496,1448,1210,646,1314,1048,1523,1232,1860,971
391710,Tripas artificiales de proteínas endurecidas o de plástico celulósico,26,25,151,639,515,457,562,1282,824,763,838,675,1019,711,336,554,940,740,1291,969
340219,Agentes de superficie orgánicos; incl. acondicionados para la venta al por menor (exc. aniónicos; ...,13,45,122,76,56,203,171,57,76,622,372,221,255,245,315,259,238,530,681,969
854231,Circuitos electrónicos integrados tales como procesadores y controladores; sin combinación ...,0,0,0,0,0,801,1145,804,636,771,678,1490,671,900,760,978,871,1055,533,958
220300,Cerveza de malta,1319,1795,1998,2017,4523,6811,5660,3039,1267,836,644,1223,2420,2687,878,1258,1601,1062,767,956
300290,Sangre humana; Sangre animal preparada para usos terapéuticos; profilácticos o de diagnóstico.,91,136,807,1180,1411,1443,1276,1222,1439,1833,711,806,2042,590,608,422,298,184,146,954
410210,"""Cueros y pieles en bruto; con lana; de ovino; frescos o salados; secos; encalados; piquelados ...",2200,3091,3710,3383,1786,2557,2054,1411,2727,8357,3662,4717,2156,1392,1606,1951,2266,1213,274,949
854442,Conductores eléctricos; para una tensión <= 1 000 V; provistos de piezas de conexión; n.c.o.p.,0,0,0,0,0,947,1200,1656,1281,2609,1758,2791,1837,965,1286,2292,1166,711,998,949
851660,"""Hornos; cocinas; calentadores; incl. las mesas de cocción; parrillas y barcacoas """"parrillas"""" ...",5,788,240,439,608,1752,2489,3640,5066,4103,5745,4937,4666,2198,1497,1459,1520,1318,822,945
847981,Máquinas y aparatos para trabajar metal; incl. las bobinadoras de hilos eléctricos; n.c.o.p. ...,19,95,0,39,164,144,0,0,0,27,191,127,15,2,6,0,35,97,224,940
853810,Cuadros; paneles; consolas; armarios y demás soportes de la partida 8537; sin los aparatos,1556,1718,1021,1668,1540,1062,830,268,222,265,366,474,527,378,378,1632,1493,337,143,937
392490,Artículos de uso doméstico y artículos de higiene o tocador; de plástico (exc. vajilla y demás ...,261,881,1189,1212,1514,1452,2450,2977,3336,5037,3521,6483,4929,2854,2030,3195,2586,2326,1496,936
190420,Preparaciones alimenticias obtenidas con copos de cereales sin tostar o con mezclas de copos ...,0,17,33,6,12,318,116,43,70,61,155,259,373,637,897,1125,459,596,1151,934
722540,"""Productos planos de aceros aleados; distinto del acero inoxidable; de anchura >= 600 mm; simplemente ...",93,88,460,1181,980,995,848,1429,1859,1863,797,1498,2701,1495,977,779,687,838,1007,934
900410,"""Gafas """"anteojos"""" de sol""",76,1784,446,493,386,826,854,1466,1727,2293,1911,1553,1501,127,147,234,351,110,174,932
470720,"""Papel o cartón para reciclar """"desperdicios y desechos""""; obtenido principalmente a partir ...",43,0,23,0,4,285,738,697,1554,1307,336,362,103,775,81,0,6189,2337,1098,931
852692,Aparatos de radiotelemando,37,163,100,417,312,415,3569,743,206,275,212,419,410,429,526,657,250,427,452,929
410441,"""Plena flor sin dividir o divididos con la flor; en estado seco """"crust""""; de cueros y pieles ...",613,114,313,2176,3297,3491,3594,2932,3692,4585,4372,4471,1654,1716,1236,394,1339,596,320,927
382000,Preparaciones anticongelantes y líquidos preparados para descongelar,18,41,19,132,241,282,968,1307,1356,1736,1830,2480,1834,1517,1621,597,1034,1190,576,926
401120,"""Neumáticos """"llantas neumáticas"""" nuevos de caucho; de los tipos utilizados en autobuses o ...",17193,17888,12103,9109,6179,50889,52483,28719,19917,34628,26443,10984,21072,7117,4035,1959,1753,1039,1446,914
280490,Selenio,407,377,2777,2546,2626,2853,4153,3086,4422,4664,5440,3442,2087,917,0,2948,3549,1618,1225,912
030611,"""Langosta congelada y otros productos de mar langosta """"Palinurus spp.""""; """"Panulirus spp."""" ...",25,9,0,0,0,38,281,57,34,384,554,541,427,163,222,0,0,0,3,908
410419,"""Cueros y pieles; de bovino; incl. el búfalo; o de equino; en estado húmedo incl. el """"wet ...",2953,3977,4507,7044,7624,7405,2857,1655,59,771,276,383,939,420,1188,1300,1083,857,372,906
841360,Bombas volumétricas rotativas; accionadas mecánicamente (exc. bombas de las subpartidas 8413.11 ...,82,118,231,747,644,924,1482,1372,1604,2352,3236,1952,1354,1557,1733,2338,2389,1318,1541,900
070959,Setas y trufas comestibles frescas o refrigeradas (exc. Agaricus; Boletus; Cantharellus; shiitake; ...,51,107,23,2,6,3,39,32,160,113,27,0,0,14,27,131,162,314,268,898
640419,Calzado con suela de caucho o plástico y parte superior de materia textil (exc. calzado de ...,653,32533,25104,17537,25438,22815,29380,41395,57589,88297,93856,76457,57243,502,641,679,5336,759,2330,893
071220,Cebollas secas; incl. las cortadas en trozos o en rodajas o las trituradas o pulverizadas; ...,920,753,545,326,284,495,707,422,388,577,509,645,593,748,845,746,753,984,1078,893
160249,Preparaciones y conservas; incl. las mezclas; de carne o de despojos de porcinos (exc. preparaciones ...,80,109,224,262,124,780,1262,2319,2917,2819,2248,3083,3772,4130,2839,3272,3982,3287,1856,890
320611,Pigmentos y preparaciones a base de dióxido de titanio; con un contenido de dióxido de titanio ...,33,0,0,2,44,2,76,1,44,391,355,125,46,111,350,341,439,706,44,881
842230,"""Máquinas y aparatos para llenar; cerrar; tapar o etiquetar botellas; botes o latas; cajas; ...",834,1807,1265,1476,1042,1542,1768,2407,1237,1451,2630,4219,1918,2000,933,1725,709,2404,1667,879
721710,Alambre de hierro o acero sin alear; enrollado; sin revestir; incl. pulido (exc. alambrón),662,341,401,737,1500,774,700,1599,144,77,601,964,744,530,25,0,68,294,311,875
120999,Semillas; frutos y esporas; para siembra (exc. legumbres; maíz dulce; café; té; yerba mate ...,5484,5906,7958,10780,7830,8144,8888,13012,13425,15287,3921,1007,2032,2070,928,1228,740,327,1095,873
900580,Catalejos; anteojos astronómicos; telescopios ópticos y sus armazones; los demás instrumentos ...,1,67,170,63,8,23,72,40,36,36,29,9,6,10,55,23,93,422,100,870
220840,Ron y otros espiritus obtenidos de productos de caña de azucar; destilados y fermentados,11,25,19,10,834,1013,871,101,4372,14315,11850,11144,6653,3997,3766,4226,4229,1911,1313,870
850760,Acumuladores de litio-ion (exc. inservibles),0,0,0,0,0,0,0,0,0,0,7,32,77,141,96,165,355,687,627,870
283329,Sulfatos (exc. de sodio; magnesio; aluminio; cromo; níquel; cobre; cinc y bario),14,107,256,15,16,111,683,155,46,73,49,187,188,462,212,1844,2549,188,405,869
392030,Placas; láminas; hojas y tiras; de polímeros no celulares de estireno y sin esfuerzo; estratificación ...,248,384,588,1477,2257,2578,3210,2407,3220,2108,2389,1977,1515,1127,1049,1062,755,963,647,868
391733,Tubos flexibles; de plástico; sin reforzar ni combinar con otras materias y con accesorios,81,0,223,130,118,376,240,377,2490,337,647,282,140,1486,616,2611,918,848,1381,867
950450,Consolas de videojuegos y máquinas (excepto los operados por cualquier medio de pago),0,0,0,0,0,0,0,0,0,0,1976,1124,2950,217,335,131,117,589,8637,864
841229,"""Motores hidráulicos (exc. turbinas hidráulicas o ruedas hidráulicas de la partida 8410; turbinas ...",39,43,178,142,156,552,645,677,601,977,668,689,539,815,410,822,822,1497,782,863
850433,Transformadores de tipo seco de potencia > 16 kVA pero <= 500 kVA,173,1,107,24,515,233,30,40,80,904,582,1728,106,67,11,17,265,5,320,861
180631,Chocolate y demás preparaciones alimenticias que contengan cacao; en bloques; tabletas o barras; ...,5918,5181,7948,8785,10137,8872,6111,3225,4658,4743,3131,1988,1699,985,1062,1389,1656,1431,915,858
842199,Partes de máquinas y aparatos para filtrar o depurar líquidos o gases; ncop,340,654,1176,1496,3378,2538,3258,2765,1950,1549,1761,2849,1149,1124,1472,1400,1230,1350,1806,858
330610,Dentífricos; incl. los utilizados por los dentistas,7564,5751,6043,3888,172,332,344,505,289,322,748,912,772,366,509,378,739,722,517,857
330790,Depilatorios y demás preparaciones de perfumería; de tocador o de cosmética; n.c.o.p.,112,54,78,84,153,113,265,325,276,256,217,337,166,207,261,269,595,696,485,854
721399,"""Alambrón de hierro o acero sin alear; enrollado en espiras irregulares """"coronas"""" (exc. de ...",16,14,0,7,59,61,21,0,0,5,0,14,116,0,566,133,267,204,488,852
151411,"""Aceites de nabo """"nabina"""" o colza con bajo contenido de ácido erúcico """"aceite fijo con un ...",0,0,0,0,0,91,1924,3443,4531,5298,7707,8052,8814,2903,1,1,12,196,1395,850
960910,Lápices,8403,9132,9620,8709,5814,2210,874,766,1477,1880,1376,1010,409,164,163,167,156,120,361,849
550932,Hilados con un contenido de fibras discontinuas acrílicas o modacrílicas >= 85% en peso; retorcidos ...,2091,2695,6358,8837,7272,7588,5222,1930,3189,4369,1921,1093,1227,1392,928,1048,642,835,637,845
290519,"""Monoalcoholes acíclicos saturados (exc. metanol """"alcohol metílico""""; propan-1-ol """"alcohol ...",420,335,193,184,380,998,1034,463,585,724,846,1007,1052,750,483,642,755,723,409,844
870431,Vehículos automóviles para el transporte de mercancías; con solo motor de émbolo (pistón) de ...,59303,37055,34359,63738,66330,155979,87801,30638,28791,52639,62899,10069,11916,1027,1330,946,611,640,756,840
680510,Abrasivos naturales o artificiales en polvo o gránulos con soporte de tejidos de materia textil ...,233,303,302,332,424,449,631,514,845,666,1088,1102,822,795,1116,1321,1072,654,685,840
320300,Materias colorantes de origen vegetal o animal; incluidos los extractos tintóreos (excepto ...,1760,1588,2265,2333,2612,2494,2336,1235,3149,4649,3003,2519,2204,2245,3259,3530,2166,1698,1391,840
811100,Manganeso y sus manufacturas; incluidos los desperdicios y desechos,0,0,4,0,0,10,0,33,320,750,267,1105,516,1500,953,1916,2316,1215,467,837
847340,Partes y accesorios para máquinas y aparatos de oficina de la partida 8472; n.c.o.p.,4,51,75,141,183,185,41,33,63,161,209,222,269,173,1244,1614,941,1129,868,837
843050,Máquinas y aparatos para explanar; autopropulsados; n.c.o.p.,169,487,0,0,166,313,557,14,1008,757,123,7,3721,1009,1625,2842,821,401,32,835
400300,Caucho regenerado en formas primarias o en placas; hojas o tiras,0,0,0,0,5,17,0,0,0,4,0,4,2,211,246,158,0,1,2,833
890200,Barcos de pesca; barcos factoría y demás barcos para tratamiento o preparación de productos ...,29539,645,3037,6520,511,30550,17917,45747,146,11,763,32111,15141,250,0,5200,0,805,801,830
842489,Aparatos mecánicos; incl. de mano; para proyectar; dispersar o pulverizar materias líquidas ...,266,151,305,415,469,192,2759,2861,1280,351,696,401,313,559,1253,1506,1490,774,1099,829
292029,ésteres de fosfito y sus sales; sus derivados halogenados; sulfonados; nitrados o nitrosados ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1675,1771,2805,0,829
730799,Accesorios de tubería; de hierro o acero (exc. moldeados o de acero inoxidable; así como codos; ...,179,200,447,371,869,873,893,600,1120,3250,4490,1624,2596,2044,706,1284,759,708,1395,828
600538,"""Punto por urdimbre; tejidos de fibras sintéticas; con hilados de distintos colores """"; incl. ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,1010,780,1076,823
843390,Partes de máquinas; de aparatos y de artefactos de cosechar o trillar; partes de cortadoras ...,163,88,12,60,77,26,147,185,331,444,125,274,378,332,472,211,369,400,642,823
940540,Aparatos eléctricos de alumbrado; n.c.o.p.,488,1336,1016,911,1323,3965,4156,3762,3959,3223,4084,2003,1741,964,1521,986,845,1340,1351,821
711291,Desperdicios y desechos de oro; incl. chapados de oro y demás desperdicios y desechos que contengan ...,0,0,0,0,0,0,0,0,0,0,2652,2110,0,3900,5315,5769,5848,6230,3460,821
030369,Pescado congelado de la Bregmacerotidae familias; Euclichthyidae; Gadidae; Macrouridae; Melanonidae; ...,0,0,0,0,0,0,0,0,0,0,199,91,50,424,246,102,441,592,1056,812
200961,Jugo de uva; incl. el mosto; sin fermentar y sin adición de alcohol; incl. con adición de azúcar ...,227,2181,1473,3099,1725,1713,1172,1699,689,4097,1458,1183,1122,964,746,577,1308,735,1098,811
720926,Productos planos de hierro o acero sin alear; de anchura >= 600 mm; sin enrollar; simplemente ...,0,0,6,0,6,28,36,10,14,8,26,29,86,45,648,872,490,369,179,809
848790,Partes de máquinas o de aparatos del capítulo 84; sin usos específicos; n.c.o.p.,0,0,0,0,0,1061,1908,1682,1957,1438,1854,2114,2374,1647,1386,1204,970,1095,2015,809
441299,Madera laminada con ambas capas exteriores de madera de coníferas (exc. bambú; con una capa ...,728,1070,2507,5670,5729,5040,6413,4526,2182,333,29,261,506,413,329,1091,4087,1571,884,807
847420,Máquinas y aparatos de quebrantar; triturar; triturar o pulverizar materias minerales sólidas,99,241,994,204,1343,853,1226,1609,925,1299,1670,2798,8280,2519,2769,4934,1171,3302,1759,802
300230,Vacunas para medicina veterinaria,169,60,40,30,25,61,255,155,120,896,383,1507,310,100,612,363,531,643,923,800
851718,Teléfonos para telefonía con hilos (exc. interfonos; así como teléfonos de usuario de auricular ...,0,0,0,0,0,1596,732,1766,300,835,2435,934,370,398,136,191,189,160,620,798
848079,Moldes para caucho o plástico (exc. para moldeo por inyección o compresión),45,60,85,88,242,148,11,421,87,192,172,448,366,193,62,841,198,229,73,797
262011,Matas de galvanización,79,63,56,62,445,628,446,395,626,644,835,580,444,560,299,778,340,52,620,792
110429,Granos de cereales; mondados; perlados; troceados; quebrantados o trabajados de otra forma ...,24,18,17,19,18,20,12,7,50,159,234,412,122,130,224,378,842,1020,1435,787
900590,Partes y accesorios; incl. las armazones; de binoculares; prismáticos; catalejos; anteojos ...,0,206,258,116,80,247,65,161,97,151,144,996,159,4376,0,0,8,17,186,781
853590,Aparatos eléctricos para corte; seccionamiento; protección; derivación; empalme o conexión ...,19,350,615,595,1087,1106,1806,824,1012,1233,1360,1382,1652,1631,841,812,1059,981,888,778
071159,"""Setas y demás hongos; conservadas provisionalmente; p.ej.; con gas sulfuroso o con agua salada; ...",2317,1493,1116,436,2628,2658,989,2793,2190,2374,1325,1020,731,2396,1545,839,2184,588,107,775
200520,"""Patatas """"papas""""; preparadas o conservadas sin vinagre ni ácido acético; sin congelar""",40,104,212,676,636,3067,2152,2193,745,761,571,1126,1611,3556,3847,7115,3862,2283,1938,774
210500,Helados; incluso con cacao,7019,5354,5670,5643,9022,9174,10472,10776,6024,4484,2493,468,116,13,601,1556,453,540,36,772
846799,Partes de herramientas hidráulicas o con motor incorporado; incl. eléctrico; de uso manual; ...,32,43,58,103,95,156,264,515,288,301,541,296,775,726,840,654,934,478,692,771
220430,Mosto de uva; parcialmente fermentado; de grado alcohólico adquirido > 0;5% vol (exc. mosto ...,1550,6526,7929,8201,5201,4334,7005,7190,6141,12836,15077,17674,15648,13232,8086,10900,13352,8092,4606,770
850720,"""Acumuladores de plomo (exc. inservibles; así como los acumuladores de los tipos utilizados ...",19,41,50,63,148,150,233,193,165,150,280,129,1919,683,374,2185,4918,6275,4103,769
850422,Transformadores de dieléctrico líquido; de potencia > 650 kVA pero <= 10.000 kVA,85,121,106,568,1154,1385,1294,409,272,475,1728,10323,6780,421,3837,2943,669,134,864,767
200599,"""Vegetales y mezcla de vegetales; preparados o conservados sin vinagre; sin congelar (exc. ...",0,0,0,0,0,19595,16854,17572,16474,14359,9892,5946,7858,6922,5439,2298,3935,3738,829,764
851840,Amplificadores eléctricos de audiofrecuencia,12,3686,3350,5254,3733,2803,686,2858,2151,2166,764,1386,842,168,52,143,110,193,184,762
281410,Amoníaco anhidro,163,139,202,228,245,263,517,371,365,451,396,494,373,471,301,333,290,404,604,761
847982,Máquinas y aparatos para mezclar; amasar o sobar; quebrantar; triturar; pulverizar; cribar; ...,92,216,136,285,655,657,884,882,92,627,591,1870,1202,677,1437,2987,990,2101,708,759
200570,Aceitunas; preparadas o conservadas sin vinagre ni ácido acético (exc. congeladas),1397,2324,3204,3524,1886,6334,3659,5703,5189,4837,6093,4242,5658,1654,452,2804,2095,2657,600,749
620342,"""Pantalones largos; pantalones con peto; pantalones cortos """"calzones"""" y """"shorts""""; de algodón; ...",1047,6314,14544,8660,12138,17690,15395,9146,12120,17541,18134,17191,14616,507,502,499,542,817,458,748
761490,Cables; trenzas y artículos simil.; de aluminio; sin aislar para electricidad (exc. con alma ...,0,0,17,7,0,40,9,43,148,318,712,745,500,451,710,2143,1529,652,768,748
820559,Herramientas de mano; incl. los diamantes de vidriero; de metal común; n.c.o.p.,40,1039,611,1354,2206,2144,3278,3969,3564,4545,3793,4596,10316,682,455,492,429,438,308,744
401519,Guantes; manoplas y manoplas; de caucho vulcanizado (exc. ​​de los tipos utilizados para uso ...,25,118,218,309,533,523,562,603,844,1199,2552,1668,1139,487,537,457,634,819,864,742
830210,Bisagras de cualquier clase; incl. los pernios y demás goznes; de metal común,580,770,1057,1239,1670,2206,1928,1833,2141,3125,4180,3311,2586,2743,1467,946,519,457,436,740
540822,Tejidos de hilados con un contenido de filamentos artificiales >= 85% en peso; incl. los monofilamentos ...,357,187,112,136,395,1076,1707,1158,1689,2470,2100,2222,2213,1803,1672,2103,1883,1658,757,737
853530,Seccionadores e interruptores; para una tensión > 1.000 V,12,66,22,108,61,29,1181,310,109,913,1205,418,792,128,47,32,147,65,135,737
841440,Compresores de aire montados en chasis remolcable de ruedas,69,236,1629,1203,965,1173,1257,834,1264,2260,2527,2297,3215,565,1749,862,726,1351,1436,734
400219,"""Caucho estireno-butadieno """"SBR"""" o caucho estireno-butadieno carboxilado """"XSBR""""; en formas ...",13,0,43,142,7,155,419,269,126,1304,421,1,101,5,26,0,38,117,600,731
283620,Carbonato de disodio,20,18,53,42,73,46,695,348,508,407,229,114,156,59,46,268,626,3340,1202,727
